season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2015-2016,germany,2016-09,2016-11,-1.841106453446813,11.06,115.79980429285901,0.7727401297441432
2016-2017,germany,2017-05,2017-06,22.628764254593253,19.91,74.43327225151583,0.8002855200910243
2017-2018,germany,2018-08,2018-10,25.101744439181978,57.31,145.6741314186738,0.8985471350621003
2018-2019,germany,2019-08,2019-08,22.163361225963328,23.6,20.222267055077843,0.9100769836115177
