season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2016-2017,belgium,2017-07,2017-05,273.05524624829786,663.8996612386001,24894.998873643002,0.6367816935834821
2017-2018,belgium,2018-08,2018-10,430.60103363672715,752.6331722288,30473.646761411877,0.841372534872262
2018-2019,belgium,2019-06,2019-07,328.6042638492691,760.71,27393.190774487583,0.6910662960829984
