Week,1960-1969,Afweer,Aids,Amantadine,Antigene drift,Antigene shift,Astma,Aviaire influenza,Azerbeidzjan,Aziatische griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes mellitus,Ebola,Echinacea (plant),Eerste Wereldoorlog,Eiwitmantel,Endemie (geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong Kong griep,Hongkong,Hongkonggriep,Hoofdpijn,Immuundeficiëntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus A,Keel (anatomie),Keelpijn,Koorts,Koude rilling,Koude rillingen,La Gloria (Veracruz),Lijst van longziekten,Marburgvirus,Mexicaanse griep,Morbiditeitsgraad,Mortaliteit,Mutatie (biologie),Neuraminidase,Opportunistische infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie (genetica),SARS,Spaanse griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus (biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2019-11,,157.0,867.0,,0.0,0.0,,0.0,562.0,0.0,303.0,74.0,219.0,,2.0,13.0,,,0.0,0.0,21.0,0.0,,,368.0,28.0,,,,,,,39.0,,43.0,5.0,0.0,995.0,19.0,71.0,78.0,552.0,78.0,254.0,151.0,,,0.0,16.0,357.0,0.0,0.0,0.0,0.0,,0.0,31.0,52.0,0.0,27.0,0.0,,,,,,216.0,,27.0,0.0,241.0,0.0,88.0,156.0,81.0,,22.0,254.0,39.0,40.0,0.0,5.0,6.0,64.0,367.0,239.0
2019-12,,155.0,558.0,,0.0,0.0,,0.0,538.0,0.0,230.0,48.0,119.0,,0.0,13.0,,,0.0,0.0,21.0,0.0,,,241.0,16.0,,,,,,,33.0,,21.0,3.0,0.0,923.0,20.0,48.0,63.0,482.0,62.0,240.0,83.0,,,0.0,14.0,253.0,0.0,0.0,0.0,0.0,,0.0,19.0,34.0,0.0,30.0,0.0,,,,,,160.0,,19.0,0.0,77.0,0.0,60.0,149.0,82.0,,26.0,160.0,35.0,46.0,0.0,0.0,19.0,44.0,184.0,168.0
2019-13,,208.0,780.0,,0.0,0.0,,0.0,568.0,0.0,315.0,80.0,187.0,,0.0,18.0,,,0.0,0.0,36.0,0.0,,,263.0,22.0,,,,,,4.0,24.0,,45.0,4.0,0.0,1014.0,19.0,60.0,87.0,735.0,118.0,299.0,142.0,,,0.0,16.0,352.0,0.0,0.0,0.0,0.0,,0.0,36.0,52.0,0.0,51.0,0.0,,,,,,247.0,,41.0,0.0,153.0,0.0,88.0,186.0,79.0,,21.0,241.0,37.0,51.0,0.0,0.0,7.0,66.0,263.0,246.0
2019-14,,152.0,646.0,,0.0,0.0,,0.0,585.0,0.0,264.0,125.0,169.0,,3.0,23.0,,,0.0,0.0,24.0,0.0,,,290.0,28.0,,,,,,7.0,33.0,,40.0,5.0,0.0,876.0,15.0,70.0,77.0,583.0,106.0,283.0,146.0,,,0.0,14.0,390.0,0.0,0.0,0.0,0.0,,0.0,38.0,71.0,0.0,25.0,0.0,,,,,,177.0,,36.0,0.0,95.0,0.0,95.0,163.0,97.0,,13.0,229.0,46.0,62.0,0.0,0.0,7.0,84.0,311.0,200.0
2019-15,,127.0,766.0,,0.0,0.0,,0.0,665.0,0.0,258.0,90.0,178.0,,3.0,16.0,,,0.0,0.0,39.0,0.0,,,262.0,38.0,,,,,,7.0,29.0,,41.0,5.0,0.0,942.0,18.0,67.0,107.0,618.0,80.0,273.0,115.0,24.0,,0.0,11.0,364.0,0.0,0.0,0.0,0.0,,0.0,38.0,78.0,0.0,32.0,0.0,,,,,,214.0,,27.0,0.0,101.0,0.0,91.0,184.0,76.0,,23.0,180.0,39.0,58.0,0.0,3.0,5.0,48.0,325.0,185.0
2019-16,,111.0,425.0,,0.0,0.0,,0.0,633.0,0.0,216.0,75.0,140.0,,3.0,11.0,,,0.0,0.0,22.0,0.0,,,187.0,17.0,,,,,,2.0,20.0,,27.0,5.0,0.0,778.0,14.0,43.0,74.0,488.0,60.0,200.0,112.0,16.0,,0.0,19.0,312.0,0.0,0.0,0.0,0.0,,0.0,21.0,46.0,0.0,19.0,0.0,,,,,,181.0,,25.0,0.0,89.0,0.0,78.0,146.0,60.0,,16.0,178.0,37.0,30.0,0.0,2.0,2.0,59.0,254.0,158.0
2019-17,,113.0,576.0,,0.0,0.0,,0.0,3137.0,0.0,271.0,88.0,167.0,,5.0,10.0,,,0.0,0.0,17.0,0.0,,,304.0,15.0,,,,,,14.0,34.0,,48.0,6.0,0.0,822.0,13.0,65.0,91.0,498.0,75.0,253.0,109.0,9.0,,0.0,21.0,313.0,0.0,0.0,0.0,0.0,,0.0,30.0,55.0,0.0,21.0,0.0,,,,,,186.0,,37.0,0.0,104.0,0.0,64.0,181.0,76.0,142.0,26.0,260.0,25.0,39.0,0.0,1.0,7.0,68.0,298.0,189.0
2019-18,,138.0,520.0,,0.0,0.0,,0.0,880.0,0.0,251.0,59.0,215.0,,5.0,13.0,,,0.0,0.0,16.0,0.0,,,185.0,16.0,,,,,,2.0,12.0,,42.0,9.0,0.0,896.0,9.0,90.0,85.0,576.0,87.0,274.0,112.0,18.0,,0.0,8.0,344.0,0.0,0.0,0.0,0.0,,0.0,44.0,44.0,0.0,17.0,0.0,,,,,,192.0,,59.0,0.0,127.0,0.0,71.0,176.0,66.0,132.0,27.0,168.0,39.0,35.0,0.0,2.0,2.0,58.0,318.0,168.0
2019-19,,176.0,796.0,,0.0,0.0,,0.0,1054.0,0.0,379.0,102.0,200.0,,4.0,13.0,,,0.0,0.0,33.0,0.0,,,258.0,27.0,,,,,,5.0,30.0,,32.0,7.0,0.0,1083.0,25.0,67.0,84.0,824.0,113.0,374.0,137.0,16.0,,0.0,11.0,334.0,0.0,0.0,0.0,0.0,,0.0,34.0,84.0,0.0,42.0,0.0,,,,,,262.0,,42.0,0.0,118.0,0.0,153.0,185.0,121.0,198.0,35.0,206.0,39.0,42.0,0.0,1.0,7.0,106.0,355.0,247.0
2019-20,,206.0,898.0,,0.0,0.0,,0.0,1565.0,0.0,379.0,110.0,214.0,,6.0,15.0,,,0.0,0.0,22.0,0.0,,,273.0,25.0,,,,,,2.0,28.0,,34.0,5.0,0.0,1012.0,17.0,67.0,103.0,799.0,97.0,346.0,134.0,18.0,,0.0,16.0,354.0,0.0,0.0,0.0,0.0,,0.0,45.0,76.0,0.0,20.0,0.0,34.0,,,,,199.0,,37.0,0.0,110.0,0.0,97.0,198.0,85.0,234.0,32.0,222.0,37.0,43.0,0.0,2.0,11.0,85.0,306.0,268.0
2019-21,,142.0,972.0,,0.0,0.0,,0.0,1514.0,0.0,308.0,105.0,193.0,,3.0,15.0,,,0.0,0.0,38.0,0.0,,,251.0,11.0,,,,,,5.0,43.0,,47.0,9.0,0.0,992.0,15.0,82.0,85.0,716.0,107.0,301.0,122.0,15.0,,0.0,23.0,365.0,0.0,0.0,0.0,0.0,,0.0,58.0,77.0,0.0,50.0,0.0,31.0,,,,,241.0,,29.0,0.0,125.0,0.0,116.0,199.0,130.0,181.0,24.0,197.0,45.0,53.0,0.0,2.0,7.0,106.0,318.0,209.0
2019-22,,147.0,753.0,,0.0,0.0,,0.0,1493.0,0.0,280.0,93.0,220.0,,2.0,18.0,,,0.0,0.0,23.0,0.0,,,231.0,10.0,,,,,,4.0,27.0,,37.0,3.0,0.0,863.0,9.0,54.0,87.0,677.0,99.0,275.0,123.0,19.0,,0.0,13.0,329.0,0.0,0.0,0.0,0.0,,0.0,40.0,69.0,0.0,39.0,0.0,35.0,,,88.0,,198.0,,18.0,0.0,125.0,0.0,61.0,153.0,91.0,165.0,25.0,180.0,41.0,45.0,0.0,1.0,6.0,107.0,269.0,198.0
2019-23,,145.0,824.0,,0.0,0.0,,0.0,702.0,0.0,317.0,127.0,220.0,,2.0,30.0,,,0.0,0.0,30.0,0.0,,,194.0,17.0,,,,,,6.0,38.0,,40.0,6.0,0.0,1636.0,20.0,104.0,90.0,720.0,102.0,342.0,121.0,15.0,,0.0,14.0,500.0,0.0,0.0,0.0,0.0,,0.0,56.0,59.0,0.0,54.0,0.0,16.0,,,154.0,,232.0,,54.0,0.0,102.0,0.0,127.0,201.0,120.0,166.0,26.0,190.0,47.0,51.0,0.0,2.0,6.0,72.0,302.0,221.0
2019-24,,167.0,680.0,,0.0,0.0,,0.0,634.0,0.0,350.0,115.0,202.0,,2.0,21.0,0.0,,0.0,0.0,27.0,0.0,,,223.0,17.0,,,,,,7.0,39.0,,40.0,4.0,0.0,4301.0,22.0,67.0,74.0,717.0,115.0,371.0,122.0,15.0,,0.0,13.0,492.0,0.0,0.0,0.0,0.0,,0.0,45.0,94.0,0.0,38.0,0.0,32.0,,,117.0,,206.0,,28.0,0.0,122.0,0.0,108.0,178.0,77.0,172.0,26.0,164.0,39.0,47.0,0.0,2.0,5.0,76.0,305.0,202.0
2019-25,,160.0,529.0,,0.0,0.0,,0.0,617.0,0.0,275.0,95.0,155.0,,4.0,15.0,0.0,,0.0,0.0,20.0,0.0,,,193.0,17.0,,,,,,5.0,26.0,,22.0,4.0,0.0,2380.0,7.0,58.0,80.0,670.0,77.0,319.0,116.0,13.0,,0.0,17.0,430.0,0.0,0.0,0.0,0.0,,0.0,38.0,65.0,0.0,36.0,0.0,14.0,,,99.0,,208.0,,38.0,0.0,107.0,0.0,94.0,183.0,61.0,145.0,24.0,143.0,29.0,36.0,0.0,1.0,2.0,64.0,276.0,228.0
2019-26,,106.0,357.0,,0.0,0.0,,0.0,680.0,0.0,234.0,114.0,174.0,,3.0,18.0,0.0,,0.0,0.0,26.0,0.0,,,174.0,7.0,,,,,,6.0,21.0,,52.0,10.0,0.0,917.0,19.0,62.0,70.0,438.0,74.0,217.0,78.0,138.0,,0.0,13.0,370.0,0.0,0.0,0.0,0.0,,0.0,24.0,63.0,0.0,29.0,0.0,26.0,,,54.0,2.0,186.0,,22.0,0.0,101.0,0.0,86.0,169.0,56.0,140.0,20.0,113.0,16.0,45.0,0.0,3.0,11.0,67.0,178.0,150.0
2019-27,,60.0,2667.0,,0.0,0.0,,0.0,435.0,0.0,395.0,461.0,149.0,,3.0,19.0,0.0,,0.0,0.0,10.0,0.0,,,102.0,9.0,,,,,,32.0,13.0,,21.0,2.0,0.0,1593.0,16.0,52.0,138.0,334.0,86.0,435.0,71.0,4.0,,0.0,14.0,335.0,0.0,0.0,0.0,0.0,,0.0,14.0,36.0,0.0,14.0,0.0,8.0,,,64.0,6.0,128.0,,34.0,0.0,77.0,0.0,73.0,172.0,51.0,99.0,6.0,120.0,10.0,11.0,0.0,0.0,6.0,72.0,202.0,149.0
2019-28,,36.0,250.0,,0.0,0.0,,0.0,447.0,0.0,151.0,63.0,145.0,,3.0,21.0,0.0,,0.0,0.0,7.0,0.0,,,97.0,20.0,,,,,,7.0,13.0,,23.0,8.0,0.0,1200.0,10.0,43.0,74.0,235.0,77.0,174.0,61.0,9.0,,0.0,11.0,327.0,0.0,0.0,0.0,0.0,,0.0,12.0,28.0,0.0,11.0,0.0,12.0,,,62.0,6.0,97.0,,35.0,0.0,63.0,0.0,70.0,186.0,48.0,67.0,12.0,117.0,20.0,22.0,0.0,1.0,9.0,40.0,126.0,134.0
2019-29,189.0,41.0,279.0,,0.0,0.0,,0.0,513.0,0.0,157.0,56.0,125.0,224.0,2.0,16.0,0.0,,0.0,0.0,6.0,0.0,,,109.0,5.0,,,,,,3.0,8.0,,15.0,5.0,0.0,761.0,8.0,41.0,65.0,234.0,47.0,151.0,47.0,4.0,,0.0,11.0,283.0,0.0,0.0,0.0,0.0,,0.0,6.0,46.0,0.0,6.0,0.0,8.0,,,62.0,3.0,108.0,,24.0,0.0,87.0,0.0,79.0,178.0,40.0,62.0,10.0,121.0,28.0,8.0,0.0,0.0,2.0,28.0,168.0,110.0
2019-30,169.0,30.0,222.0,,0.0,0.0,,0.0,657.0,0.0,103.0,70.0,95.0,208.0,1.0,24.0,0.0,,0.0,0.0,10.0,0.0,,,74.0,11.0,,,,,,2.0,5.0,,19.0,4.0,0.0,1187.0,13.0,39.0,41.0,218.0,45.0,163.0,40.0,7.0,,0.0,11.0,350.0,0.0,0.0,0.0,0.0,,0.0,10.0,20.0,0.0,9.0,0.0,9.0,,,59.0,3.0,91.0,,18.0,0.0,60.0,0.0,72.0,193.0,33.0,58.0,17.0,85.0,23.0,11.0,0.0,0.0,1.0,33.0,146.0,108.0
2019-31,166.0,27.0,334.0,,0.0,0.0,,0.0,514.0,0.0,204.0,92.0,120.0,224.0,0.0,29.0,0.0,,0.0,0.0,1.0,0.0,,,101.0,15.0,,,,,,2.0,8.0,,14.0,4.0,0.0,1194.0,236.0,51.0,42.0,206.0,57.0,188.0,46.0,6.0,,0.0,6.0,291.0,0.0,0.0,0.0,0.0,,0.0,7.0,32.0,0.0,8.0,0.0,10.0,,,64.0,7.0,97.0,,21.0,0.0,70.0,0.0,63.0,221.0,38.0,60.0,9.0,96.0,28.0,15.0,0.0,0.0,3.0,27.0,147.0,113.0
2019-32,172.0,41.0,285.0,,0.0,0.0,,0.0,560.0,0.0,132.0,89.0,131.0,206.0,3.0,18.0,0.0,,0.0,0.0,8.0,0.0,,,117.0,17.0,,,,,,6.0,8.0,,23.0,9.0,0.0,1776.0,8.0,54.0,43.0,240.0,62.0,209.0,58.0,5.0,,0.0,8.0,295.0,0.0,0.0,0.0,0.0,,0.0,15.0,33.0,0.0,10.0,0.0,7.0,,,70.0,6.0,106.0,,32.0,0.0,126.0,0.0,69.0,189.0,43.0,52.0,14.0,106.0,20.0,13.0,0.0,0.0,5.0,33.0,204.0,90.0
2019-33,231.0,38.0,645.0,,0.0,0.0,,0.0,620.0,0.0,158.0,63.0,150.0,221.0,1.0,19.0,0.0,,0.0,0.0,12.0,0.0,,,93.0,17.0,,,,,,6.0,15.0,,26.0,4.0,0.0,5700.0,14.0,50.0,49.0,259.0,45.0,139.0,75.0,16.0,,0.0,8.0,347.0,0.0,0.0,0.0,0.0,,0.0,16.0,38.0,0.0,18.0,0.0,13.0,,,71.0,8.0,91.0,,21.0,0.0,108.0,0.0,92.0,162.0,40.0,47.0,13.0,96.0,20.0,21.0,0.0,3.0,5.0,49.0,159.0,128.0
2019-34,204.0,55.0,252.0,,0.0,0.0,,0.0,453.0,0.0,146.0,85.0,139.0,259.0,0.0,36.0,0.0,,0.0,0.0,12.0,0.0,,,86.0,13.0,,,,,,9.0,13.0,,39.0,4.0,0.0,2012.0,16.0,84.0,66.0,316.0,69.0,178.0,65.0,7.0,0.0,0.0,12.0,362.0,0.0,0.0,0.0,0.0,,0.0,16.0,43.0,0.0,10.0,0.0,17.0,,,69.0,13.0,119.0,,50.0,0.0,69.0,0.0,77.0,142.0,54.0,60.0,11.0,111.0,38.0,15.0,0.0,1.0,4.0,34.0,164.0,134.0
2019-35,200.0,55.0,286.0,,0.0,0.0,,0.0,561.0,0.0,195.0,46.0,137.0,271.0,2.0,31.0,0.0,,0.0,0.0,9.0,0.0,,,147.0,11.0,,,,,,2.0,12.0,,34.0,6.0,0.0,1378.0,14.0,43.0,43.0,329.0,70.0,209.0,59.0,5.0,0.0,0.0,15.0,343.0,0.0,0.0,0.0,0.0,,0.0,23.0,32.0,0.0,13.0,0.0,9.0,,,69.0,1.0,133.0,,29.0,0.0,75.0,0.0,74.0,160.0,44.0,63.0,6.0,123.0,20.0,23.0,0.0,0.0,5.0,38.0,169.0,121.0
2019-36,3.0,0.0,0.0,,0.0,0.0,,0.0,5.0,0.0,2.0,1.0,6.0,3.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,,,5.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,24.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,2.0,,1.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
2019-37,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-38,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-39,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-40,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-41,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-42,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-43,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
