Week,1960-1969,Afweer,Aids,Amantadine,Antigene drift,Antigene shift,Astma,Aviaire influenza,Azerbeidzjan,Aziatische griep,Bloedtransfusie,Borstvoeding,Buikgriep,COPD,Cytostaticum,Darminfectie,Diabetes mellitus,Ebola,Echinacea (plant),Eerste Wereldoorlog,Eiwitmantel,Endemie (geneeskunde),Epidemie,Genetica,Griep,Griepprik,H1N1,H2N2,H3N2,H5N1,H5N2,H7N9,Hemagglutinine,Hiv,Hoest,Hoesten,Hong Kong griep,Hongkong,Hongkonggriep,Hoofdpijn,Immuundeficiëntie,Immuunsysteem,Incubatieperiode,Infectie,Infectieziekte,Influenza,Influenzavirus A,Keel (anatomie),Keelpijn,Koorts,Koude rilling,Koude rillingen,La Gloria (Veracruz),Lijst van longziekten,Marburgvirus,Mexicaanse griep,Morbiditeitsgraad,Mortaliteit,Mutatie (biologie),Neuraminidase,Opportunistische infectie,Orthomyxovirus,Oseltamivir,Palmitoylethanolamide,Pandemie,Pandemrix,Pathogeen,Pokken,Pulmonologie,Recombinatie (genetica),SARS,Spaanse griep,Spierpijn,Steenpuist,Symptoom,Vaccin,Varkensgriep,Verkoudheid,Virologie,Virulentie,Virus (biologie),Virusinfectie,Vogelgriep,Vogelpest,Wereldgezondheidsorganisatie,Ziekte
2018-13,,125.0,915.0,,0.0,0.0,,0.0,623.0,0.0,402.0,635.0,258.0,,1.0,14.0,,,0.0,0.0,28.0,0.0,,,524.0,44.0,,,,,,9.0,44.0,,78.0,6.0,0.0,1165.0,25.0,214.0,101.0,587.0,110.0,228.0,148.0,,,0.0,25.0,555.0,0.0,0.0,0.0,0.0,,0.0,12.0,49.0,0.0,44.0,0.0,,,,,,184.0,,42.0,0.0,189.0,0.0,172.0,188.0,96.0,,28.0,364.0,45.0,79.0,0.0,2.0,14.0,134.0,273.0,247.0
2018-14,,154.0,827.0,,0.0,0.0,,0.0,547.0,0.0,352.0,713.0,221.0,,2.0,11.0,,,0.0,0.0,22.0,0.0,,,412.0,37.0,,,,,,7.0,37.0,,69.0,4.0,0.0,1323.0,25.0,220.0,123.0,584.0,75.0,192.0,119.0,,,0.0,18.0,413.0,0.0,0.0,0.0,0.0,,0.0,21.0,104.0,0.0,42.0,0.0,,,,,,170.0,,30.0,0.0,180.0,0.0,243.0,159.0,78.0,,20.0,362.0,46.0,59.0,0.0,1.0,4.0,105.0,345.0,263.0
2018-15,,112.0,810.0,,0.0,0.0,,0.0,736.0,0.0,366.0,549.0,206.0,,7.0,12.0,,,0.0,0.0,32.0,0.0,,,533.0,25.0,,,,,,19.0,37.0,,73.0,4.0,0.0,1187.0,18.0,156.0,78.0,559.0,68.0,210.0,126.0,20.0,,0.0,18.0,397.0,0.0,0.0,0.0,0.0,,0.0,25.0,46.0,0.0,28.0,0.0,,,,,,179.0,,27.0,0.0,156.0,0.0,181.0,177.0,56.0,,15.0,297.0,57.0,67.0,0.0,0.0,6.0,103.0,242.0,210.0
2018-16,,91.0,907.0,,0.0,0.0,,0.0,752.0,0.0,295.0,480.0,179.0,,5.0,12.0,,,0.0,0.0,20.0,0.0,,,341.0,25.0,,,,,,11.0,22.0,,52.0,7.0,0.0,1055.0,24.0,208.0,80.0,476.0,70.0,165.0,158.0,21.0,,0.0,22.0,350.0,0.0,0.0,0.0,0.0,,0.0,18.0,56.0,0.0,17.0,0.0,,,,,,168.0,,31.0,0.0,146.0,0.0,157.0,147.0,75.0,,21.0,233.0,40.0,44.0,0.0,4.0,9.0,74.0,276.0,212.0
2018-17,,71.0,653.0,,0.0,0.0,,0.0,2978.0,0.0,249.0,97.0,109.0,,4.0,7.0,,,0.0,0.0,32.0,0.0,,,248.0,23.0,,,,,,5.0,23.0,,35.0,3.0,0.0,856.0,17.0,66.0,84.0,409.0,79.0,194.0,123.0,8.0,,0.0,20.0,227.0,0.0,0.0,0.0,0.0,,0.0,14.0,42.0,0.0,13.0,0.0,,,,,,136.0,,24.0,0.0,109.0,0.0,74.0,163.0,36.0,132.0,27.0,176.0,37.0,29.0,0.0,2.0,11.0,55.0,227.0,153.0
2018-18,,93.0,591.0,,0.0,0.0,,0.0,983.0,0.0,260.0,158.0,123.0,,4.0,16.0,,,0.0,0.0,23.0,0.0,,,242.0,14.0,,,,,,5.0,15.0,,36.0,0.0,0.0,871.0,15.0,249.0,79.0,410.0,73.0,245.0,114.0,12.0,,0.0,15.0,305.0,0.0,0.0,0.0,0.0,,0.0,19.0,30.0,0.0,16.0,0.0,,,,,,129.0,,31.0,0.0,108.0,0.0,115.0,150.0,68.0,98.0,14.0,239.0,26.0,41.0,0.0,0.0,4.0,52.0,269.0,147.0
2018-19,,88.0,618.0,,0.0,0.0,,0.0,835.0,0.0,272.0,351.0,190.0,,3.0,9.0,,,0.0,0.0,19.0,0.0,,,275.0,5.0,,,,,,13.0,13.0,,66.0,2.0,0.0,838.0,10.0,269.0,66.0,403.0,66.0,184.0,117.0,20.0,,0.0,14.0,329.0,0.0,0.0,0.0,0.0,,0.0,15.0,33.0,0.0,15.0,0.0,,,,,,143.0,,20.0,0.0,105.0,0.0,155.0,155.0,77.0,102.0,15.0,358.0,27.0,44.0,0.0,1.0,5.0,61.0,245.0,172.0
2018-20,,125.0,920.0,,0.0,0.0,,0.0,820.0,0.0,416.0,358.0,210.0,,2.0,17.0,,,0.0,0.0,21.0,0.0,,,333.0,12.0,,,,,,9.0,25.0,,42.0,2.0,0.0,1401.0,13.0,287.0,106.0,639.0,140.0,304.0,127.0,15.0,,0.0,18.0,431.0,0.0,0.0,0.0,0.0,,0.0,21.0,78.0,0.0,18.0,0.0,18.0,,,,,273.0,,32.0,0.0,143.0,0.0,165.0,185.0,79.0,159.0,24.0,310.0,47.0,63.0,0.0,3.0,1.0,99.0,271.0,221.0
2018-21,,140.0,883.0,,0.0,0.0,,0.0,592.0,0.0,475.0,129.0,220.0,,4.0,13.0,,,0.0,0.0,28.0,0.0,,,334.0,23.0,,,,,,11.0,43.0,,48.0,3.0,0.0,1328.0,20.0,273.0,97.0,690.0,107.0,257.0,172.0,16.0,,0.0,17.0,462.0,0.0,0.0,0.0,0.0,,0.0,34.0,94.0,0.0,35.0,0.0,18.0,,,,,198.0,,27.0,0.0,140.0,0.0,156.0,170.0,78.0,167.0,39.0,298.0,41.0,71.0,0.0,2.0,6.0,77.0,268.0,228.0
2018-22,,154.0,1012.0,,0.0,0.0,,0.0,684.0,0.0,403.0,132.0,132.0,,5.0,14.0,,,0.0,0.0,33.0,0.0,,,283.0,12.0,,,,,,5.0,42.0,,36.0,1.0,0.0,1255.0,15.0,174.0,83.0,610.0,121.0,228.0,175.0,20.0,,0.0,12.0,380.0,0.0,0.0,0.0,0.0,,0.0,36.0,66.0,0.0,64.0,0.0,20.0,,,128.0,,201.0,,34.0,0.0,171.0,0.0,128.0,180.0,77.0,153.0,23.0,238.0,52.0,52.0,0.0,1.0,8.0,110.0,253.0,216.0
2018-23,,136.0,1008.0,,0.0,0.0,,0.0,761.0,0.0,355.0,251.0,153.0,,3.0,15.0,,,0.0,0.0,17.0,0.0,,,364.0,18.0,,,,,,7.0,27.0,,51.0,5.0,0.0,1238.0,15.0,168.0,88.0,696.0,106.0,295.0,145.0,19.0,,0.0,11.0,355.0,0.0,0.0,0.0,0.0,,0.0,39.0,71.0,0.0,46.0,0.0,25.0,,,137.0,,227.0,,30.0,0.0,115.0,0.0,144.0,180.0,74.0,176.0,28.0,282.0,50.0,57.0,0.0,1.0,12.0,79.0,286.0,220.0
2018-24,,113.0,717.0,,0.0,0.0,,0.0,640.0,0.0,379.0,388.0,186.0,,2.0,4.0,0.0,,0.0,0.0,22.0,0.0,,,376.0,18.0,,,,,,18.0,18.0,,51.0,2.0,0.0,1077.0,24.0,271.0,92.0,512.0,73.0,288.0,160.0,20.0,,0.0,11.0,433.0,0.0,0.0,0.0,0.0,,0.0,25.0,68.0,0.0,25.0,0.0,32.0,,,146.0,,263.0,,30.0,0.0,110.0,0.0,144.0,201.0,75.0,159.0,24.0,351.0,66.0,42.0,0.0,0.0,9.0,101.0,200.0,216.0
2018-25,,131.0,753.0,,0.0,0.0,,0.0,583.0,0.0,338.0,326.0,199.0,,3.0,17.0,0.0,,0.0,0.0,25.0,0.0,,,319.0,17.0,,,,,,21.0,25.0,,74.0,7.0,0.0,920.0,17.0,244.0,106.0,606.0,119.0,274.0,134.0,24.0,,0.0,22.0,399.0,0.0,0.0,0.0,0.0,,0.0,32.0,72.0,0.0,44.0,0.0,29.0,,,129.0,,195.0,,62.0,0.0,128.0,0.0,166.0,144.0,93.0,131.0,44.0,340.0,50.0,53.0,0.0,1.0,12.0,80.0,221.0,210.0
2018-26,,87.0,485.0,,0.0,0.0,,0.0,469.0,0.0,292.0,186.0,164.0,,2.0,22.0,0.0,,0.0,0.0,14.0,0.0,,,195.0,14.0,,,,,,6.0,29.0,,43.0,1.0,0.0,877.0,12.0,201.0,66.0,453.0,71.0,166.0,117.0,18.0,,0.0,13.0,332.0,0.0,0.0,0.0,0.0,,0.0,40.0,47.0,0.0,24.0,0.0,28.0,,,72.0,4.0,161.0,,61.0,0.0,104.0,0.0,112.0,151.0,51.0,112.0,17.0,348.0,37.0,30.0,0.0,1.0,7.0,80.0,158.0,174.0
2018-27,,52.0,568.0,,0.0,0.0,,0.0,546.0,0.0,222.0,161.0,163.0,,0.0,18.0,0.0,,0.0,0.0,9.0,0.0,,,176.0,12.0,,,,,,5.0,7.0,,47.0,3.0,0.0,939.0,9.0,247.0,69.0,313.0,83.0,210.0,78.0,14.0,,0.0,18.0,360.0,0.0,0.0,0.0,0.0,,0.0,11.0,27.0,0.0,15.0,0.0,14.0,,,66.0,14.0,135.0,,27.0,0.0,61.0,0.0,127.0,162.0,65.0,120.0,11.0,271.0,27.0,18.0,0.0,1.0,5.0,89.0,152.0,198.0
2018-28,,59.0,437.0,,0.0,0.0,,0.0,491.0,0.0,170.0,128.0,138.0,,5.0,14.0,0.0,,0.0,0.0,4.0,0.0,,,148.0,10.0,,,,,,5.0,7.0,,57.0,4.0,0.0,851.0,10.0,197.0,59.0,283.0,78.0,186.0,103.0,15.0,,0.0,16.0,341.0,0.0,0.0,0.0,0.0,,0.0,10.0,30.0,0.0,6.0,0.0,11.0,,,61.0,26.0,121.0,,27.0,0.0,104.0,0.0,113.0,185.0,64.0,82.0,14.0,211.0,28.0,23.0,0.0,0.0,7.0,78.0,149.0,161.0
2018-29,190.0,32.0,692.0,,0.0,0.0,,0.0,424.0,0.0,141.0,75.0,122.0,230.0,4.0,13.0,0.0,,0.0,0.0,10.0,0.0,,,112.0,26.0,,,,,,5.0,14.0,,24.0,1.0,0.0,815.0,6.0,74.0,39.0,206.0,48.0,145.0,71.0,10.0,,0.0,11.0,227.0,0.0,0.0,0.0,0.0,,0.0,16.0,27.0,0.0,10.0,0.0,11.0,,,61.0,6.0,109.0,,18.0,0.0,69.0,0.0,67.0,148.0,46.0,58.0,12.0,137.0,18.0,18.0,0.0,1.0,4.0,57.0,107.0,90.0
2018-30,125.0,33.0,1029.0,,0.0,0.0,,0.0,456.0,0.0,155.0,46.0,99.0,220.0,1.0,14.0,0.0,,0.0,0.0,7.0,0.0,,,97.0,59.0,,,,,,6.0,10.0,,21.0,3.0,0.0,828.0,3.0,39.0,36.0,192.0,71.0,148.0,314.0,7.0,,0.0,5.0,230.0,0.0,0.0,0.0,0.0,,0.0,7.0,21.0,0.0,9.0,0.0,12.0,,,61.0,6.0,85.0,,29.0,0.0,65.0,0.0,48.0,155.0,29.0,63.0,13.0,83.0,26.0,13.0,0.0,1.0,1.0,37.0,101.0,105.0
2018-31,166.0,30.0,293.0,,0.0,0.0,,0.0,478.0,0.0,151.0,79.0,87.0,251.0,1.0,11.0,0.0,,0.0,0.0,9.0,0.0,,,81.0,13.0,,,,,,5.0,6.0,,18.0,3.0,0.0,791.0,8.0,34.0,60.0,156.0,59.0,138.0,83.0,5.0,,0.0,7.0,181.0,0.0,0.0,0.0,0.0,,0.0,7.0,24.0,0.0,8.0,0.0,6.0,,,73.0,5.0,84.0,,23.0,0.0,65.0,0.0,33.0,109.0,29.0,57.0,12.0,69.0,17.0,13.0,0.0,1.0,9.0,37.0,99.0,98.0
2018-32,243.0,33.0,275.0,,0.0,0.0,,0.0,551.0,0.0,117.0,81.0,90.0,256.0,1.0,8.0,0.0,,0.0,0.0,2.0,0.0,,,111.0,11.0,,,,,,4.0,8.0,,22.0,1.0,0.0,771.0,11.0,27.0,40.0,199.0,42.0,97.0,48.0,6.0,,0.0,4.0,192.0,0.0,0.0,0.0,0.0,,0.0,13.0,26.0,0.0,13.0,0.0,11.0,,,61.0,6.0,98.0,,20.0,0.0,55.0,0.0,50.0,96.0,30.0,68.0,10.0,91.0,26.0,15.0,0.0,1.0,5.0,42.0,117.0,77.0
2018-33,199.0,24.0,314.0,,0.0,0.0,,0.0,549.0,0.0,171.0,55.0,105.0,249.0,3.0,12.0,0.0,,0.0,0.0,6.0,0.0,,,117.0,7.0,,,,,,10.0,5.0,,30.0,4.0,0.0,1010.0,4.0,35.0,46.0,227.0,66.0,157.0,81.0,15.0,,0.0,6.0,227.0,0.0,0.0,0.0,0.0,,0.0,12.0,32.0,0.0,11.0,0.0,12.0,,,77.0,2.0,122.0,,23.0,0.0,86.0,0.0,50.0,114.0,40.0,68.0,23.0,87.0,19.0,25.0,0.0,1.0,2.0,30.0,133.0,88.0
2018-34,185.0,40.0,324.0,,0.0,0.0,,0.0,513.0,0.0,182.0,54.0,99.0,222.0,1.0,7.0,0.0,,0.0,0.0,8.0,0.0,,,139.0,25.0,,,,,,3.0,14.0,,16.0,4.0,0.0,955.0,13.0,45.0,53.0,217.0,62.0,134.0,54.0,8.0,0.0,0.0,9.0,205.0,0.0,0.0,0.0,0.0,,0.0,20.0,31.0,0.0,8.0,0.0,13.0,,,66.0,2.0,94.0,,22.0,0.0,82.0,0.0,45.0,129.0,30.0,150.0,16.0,109.0,30.0,19.0,0.0,2.0,8.0,37.0,126.0,106.0
2018-35,202.0,71.0,365.0,,0.0,0.0,,0.0,543.0,0.0,154.0,69.0,107.0,287.0,4.0,11.0,0.0,,0.0,0.0,8.0,0.0,,,132.0,11.0,,,,,,92.0,14.0,,18.0,3.0,0.0,878.0,10.0,45.0,40.0,290.0,54.0,111.0,72.0,7.0,0.0,0.0,8.0,220.0,0.0,0.0,0.0,0.0,,0.0,15.0,42.0,0.0,12.0,0.0,28.0,,,55.0,10.0,116.0,,29.0,0.0,89.0,0.0,34.0,114.0,58.0,69.0,13.0,117.0,34.0,26.0,0.0,1.0,6.0,40.0,134.0,129.0
2018-36,295.0,72.0,459.0,,0.0,0.0,,0.0,666.0,0.0,196.0,68.0,129.0,393.0,4.0,9.0,0.0,,0.0,0.0,13.0,0.0,,,180.0,23.0,,,,,,14.0,16.0,,19.0,4.0,0.0,1642.0,14.0,51.0,79.0,427.0,89.0,272.0,129.0,19.0,0.0,0.0,10.0,237.0,0.0,0.0,0.0,0.0,34.0,0.0,22.0,69.0,0.0,19.0,0.0,16.0,11.0,,102.0,2.0,211.0,,56.0,0.0,103.0,0.0,53.0,110.0,67.0,94.0,19.0,178.0,48.0,38.0,0.0,1.0,1.0,46.0,265.0,200.0
2018-37,324.0,95.0,502.0,,0.0,0.0,,0.0,590.0,0.0,270.0,151.0,124.0,515.0,3.0,10.0,0.0,261.0,0.0,0.0,21.0,0.0,,,267.0,60.0,,,,,,13.0,33.0,,64.0,2.0,0.0,1304.0,25.0,76.0,93.0,491.0,107.0,385.0,183.0,17.0,0.0,0.0,20.0,328.0,0.0,0.0,0.0,0.0,40.0,0.0,24.0,69.0,0.0,26.0,0.0,24.0,18.0,,154.0,4.0,302.0,,43.0,0.0,157.0,0.0,58.0,118.0,83.0,163.0,45.0,250.0,47.0,47.0,0.0,3.0,7.0,73.0,339.0,235.0
2018-38,419.0,154.0,629.0,,0.0,0.0,,0.0,540.0,0.0,236.0,90.0,116.0,568.0,5.0,9.0,0.0,250.0,0.0,0.0,28.0,0.0,,,294.0,44.0,,,,,,12.0,34.0,,51.0,2.0,0.0,1333.0,14.0,51.0,104.0,494.0,91.0,343.0,197.0,39.0,0.0,0.0,12.0,355.0,0.0,0.0,0.0,0.0,42.0,0.0,31.0,63.0,0.0,43.0,0.0,33.0,22.0,,104.0,128.0,299.0,,71.0,0.0,144.0,0.0,81.0,95.0,93.0,166.0,33.0,266.0,42.0,39.0,0.0,1.0,9.0,71.0,271.0,201.0
2018-39,444.0,131.0,520.0,,0.0,0.0,,0.0,537.0,0.0,228.0,63.0,125.0,523.0,3.0,10.0,0.0,327.0,0.0,0.0,19.0,0.0,,,270.0,60.0,,,,,,12.0,25.0,,33.0,2.0,0.0,1308.0,10.0,68.0,65.0,496.0,102.0,300.0,136.0,14.0,0.0,0.0,25.0,298.0,0.0,0.0,0.0,0.0,43.0,0.0,19.0,51.0,0.0,35.0,0.0,19.0,19.0,,110.0,28.0,209.0,,36.0,0.0,125.0,0.0,51.0,100.0,98.0,162.0,27.0,304.0,51.0,63.0,0.0,1.0,6.0,69.0,238.0,228.0
2018-40,432.0,143.0,577.0,,0.0,0.0,,0.0,612.0,0.0,298.0,126.0,163.0,560.0,2.0,9.0,0.0,352.0,0.0,0.0,36.0,0.0,,357.0,389.0,136.0,,,,,,7.0,29.0,,47.0,3.0,0.0,1089.0,23.0,58.0,86.0,562.0,116.0,392.0,193.0,32.0,0.0,0.0,13.0,373.0,0.0,0.0,0.0,0.0,51.0,0.0,20.0,67.0,0.0,27.0,0.0,18.0,23.0,,136.0,11.0,254.0,,71.0,0.0,144.0,0.0,82.0,164.0,65.0,184.0,36.0,328.0,55.0,54.0,0.0,1.0,6.0,79.0,281.0,198.0
2018-41,492.0,145.0,591.0,,0.0,0.0,,0.0,666.0,0.0,263.0,86.0,180.0,554.0,1.0,16.0,0.0,377.0,0.0,0.0,23.0,0.0,,288.0,372.0,145.0,,,,,,8.0,28.0,,28.0,6.0,0.0,1062.0,16.0,63.0,71.0,571.0,93.0,325.0,170.0,15.0,0.0,0.0,13.0,374.0,0.0,0.0,0.0,0.0,55.0,0.0,24.0,72.0,0.0,30.0,0.0,23.0,12.0,,110.0,8.0,240.0,,42.0,0.0,128.0,0.0,74.0,157.0,61.0,150.0,29.0,315.0,52.0,66.0,0.0,3.0,11.0,95.0,278.0,178.0
2018-42,453.0,150.0,535.0,,0.0,0.0,,0.0,437.0,0.0,241.0,92.0,148.0,496.0,1.0,10.0,0.0,364.0,0.0,0.0,38.0,0.0,,234.0,298.0,163.0,,,,,,6.0,74.0,,38.0,4.0,0.0,980.0,20.0,68.0,74.0,504.0,94.0,306.0,148.0,17.0,0.0,0.0,15.0,326.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,49.0,0.0,71.0,0.0,15.0,24.0,,117.0,9.0,220.0,,35.0,0.0,114.0,0.0,95.0,123.0,67.0,129.0,33.0,240.0,38.0,57.0,0.0,0.0,8.0,84.0,242.0,202.0
2018-43,468.0,156.0,603.0,,0.0,0.0,,0.0,460.0,0.0,256.0,174.0,152.0,503.0,3.0,8.0,0.0,412.0,0.0,0.0,22.0,0.0,,298.0,324.0,230.0,,,,,,11.0,25.0,,53.0,2.0,0.0,1872.0,11.0,62.0,101.0,451.0,110.0,323.0,152.0,16.0,0.0,0.0,10.0,336.0,0.0,0.0,0.0,0.0,48.0,0.0,40.0,67.0,0.0,47.0,0.0,27.0,16.0,,110.0,13.0,268.0,,48.0,0.0,112.0,0.0,82.0,146.0,75.0,161.0,21.0,302.0,51.0,59.0,0.0,1.0,22.0,81.0,319.0,218.0
