season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2010-2011,belgium,2011-01,2011-01,266.9699817924038,491.30855641510004,19254.50523506739,0.5591050166217477
2011-2012,belgium,2012-01,2012-07,307.5553416105764,530.5706220533999,16667.4063052429,0.590859456467044
2012-2013,belgium,2013-06,2013-06,213.65649874770742,1018.0787068558,86823.40181729571,0.8042131662751765
2013-2014,belgium,2014-01,2014-09,340.26853572291634,310.6314229084,21505.040145536143,0.5322667675750292
2014-2015,belgium,2015-01,2015-06,285.4339442373043,979.3634137810001,65298.462595640805,0.5927408301528222
2015-2016,belgium,2016-07,2016-09,439.69078427698514,733.5038050510001,37619.017767959,0.7279603352781738
