season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2009-2010,netherlands,2010-02,2010-06,59.527506961576904,44.615941155200005,1094.1479667485228,0.26428400706473215
2010-2011,netherlands,2011-01,2011-03,69.28050662515965,105.90053889709999,342.5626025885054,0.8522589279695495
2011-2012,netherlands,2012-07,2012-10,90.57079309953302,78.0094421818,477.2537392309347,0.6522058566423264
2012-2013,netherlands,2013-10,2013-05,63.494579645903016,153.4919416731,1557.4441137036983,0.8900379787952976
2013-2014,netherlands,2014-04,2014-07,108.4235235130644,85.4684974267,1513.8741174546678,0.666385317046316
2014-2015,netherlands,2015-04,2015-08,75.4764618891522,161.4606516028,2228.43641050749,0.8434394103428912
2015-2016,netherlands,2016-04,2016-07,126.77556786545459,147.34687395219999,1005.3046313766207,0.6770839171016199
