season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2010-2011,belgium,2011-08,2011-01,316.5960824654742,491.30855641510004,14479.927474007014,0.6983810790909327
2011-2012,belgium,2012-07,2012-07,365.50226362661954,530.5706220533999,21601.80127430554,0.5509493286484909
2012-2013,belgium,2013-06,2013-06,232.71265143571821,1018.0787068558,82645.3226528178,0.831503096572025
2013-2014,belgium,2014-08,2014-09,377.4017525641611,310.6314229084,29048.489020605517,0.5289621971845205
2014-2015,belgium,2015-06,2015-06,430.070396333609,979.3634137810001,45098.353031284096,0.8990805933942948
2015-2016,belgium,2016-06,2016-09,543.3013776732755,733.5038050510001,27805.490167170537,0.7224606815486261
2016-2017,belgium,2017-07,2017-05,620.4185256167503,663.8996612386001,29408.73299121831,0.7357106154135166
2017-2018,belgium,2018-07,2018-10,824.5230467992376,752.6331722288,20454.66263485432,0.8677003018331468
2018-2019,belgium,2019-06,2019-07,401.7695043340959,760.71,19969.766403389098,0.8264543451626992
