season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2015-2016,netherlands,2016-06,2016-07,89.98041802235929,147.34687395219999,602.9346757353562,0.9039275957549314
2016-2017,netherlands,2017-02,2017-05,129.72424439926348,123.5129131035,363.29304749518906,0.8587164633983211
2017-2018,netherlands,2018-08,2018-10,141.8967693345078,169.66161532299998,688.2050772241939,0.9113034317605111
2018-2019,netherlands,2019-05,2019-06,144.85942656451522,107.51,892.0328522854803,0.6549229129136082
