season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2015-2016,belgium,2016-06,2016-09,262.5599849604616,733.5038050510001,42668.87982993446,0.8043752578972058
2016-2017,belgium,2017-07,2017-05,430.9997648058584,663.8996612386001,22180.22375414804,0.703681949333954
2017-2018,belgium,2018-08,2018-10,826.7193833859,752.6331722288,20894.622415830676,0.8861307100796587
2018-2019,belgium,2019-08,2019-07,290.83007186753855,760.71,33144.69906214777,0.8012307904203071
