season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2015-2016,germany,2016-09,2016-11,9.71842099876729,11.06,7.590828261932668,0.8433152415111823
2016-2017,germany,2017-06,2017-06,13.957140184004853,19.91,16.252162265470258,0.8063289692239215
2017-2018,germany,2018-09,2018-10,40.67966700014979,57.31,51.02387409285146,0.95186760179417
2018-2019,germany,2019-07,2019-08,23.416615917898273,23.6,5.612734086894398,0.9660750870960431
