season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2010-2011,belgium,2011-01,2011-01,921.624267888605,491.30855641510004,11438.673529236166,0.8728398845448538
2011-2012,belgium,2012-08,2012-07,688.4351086978785,530.5706220533999,3719.7517211682984,0.9751822354762244
2012-2013,belgium,2013-06,2013-06,753.0872419143705,1018.0787068558,14585.122282620978,0.9202386365487748
2013-2014,belgium,2014-08,2014-09,361.8417757638249,310.6314229084,10296.566805439561,0.7257593465314057
2014-2015,belgium,2015-06,2015-06,428.0397370532289,979.3634137810001,45545.747643622155,0.834099298252615
2015-2016,belgium,2016-06,2016-09,375.9867561485456,733.5038050510001,27400.7075478024,0.7947476735232462
2016-2017,belgium,2017-03,2017-05,374.48363144211197,663.8996612386001,17416.043031147532,0.7386525476325366
2017-2018,belgium,2018-09,2018-10,633.4064924365092,752.6331722288,11343.360191524474,0.90584992181238
2018-2019,belgium,2019-08,2019-07,367.98775411302086,760.71,21478.736804664364,0.7962442694410939
