season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2007-2008,USA,2008-7,2008-7,2.1861845080093834,5.98318,5.0579815496794,0.8119100907216299
2008-2009,USA,2009-7,2009-6,3.569136947459256,3.57354,0.9473881026904614,0.902419631784726
2009-2010,USA,2010-1,2009-42,2.8906271258418097,7.7151,4.752935629632908,-0.5570811996596967
2010-2011,USA,2011-7,2011-5,4.265420414394175,4.55159,0.2583440778901949,0.9172749052859246
2011-2012,USA,2012-7,2012-11,3.690602586226677,2.3891299999999998,1.0439528231510578,0.7948582574856944
2012-2013,USA,2012-52,2012-52,3.9479479905144075,6.06082,1.0572654806199995,0.6797044266152144
