season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2010-2011,netherlands,2011-04,2011-03,24.918722749050573,105.90053889709999,1485.689337382078,0.605336848685208
2011-2012,netherlands,2012-08,2012-10,61.0812347556578,78.0094421818,207.69326176047065,0.4397189573973472
2012-2013,netherlands,2013-05,2013-05,136.05249908768417,153.4919416731,207.56878201764096,0.9240684116857898
2013-2014,netherlands,2014-04,2014-07,58.730325672826574,85.4684974267,294.1437634752178,0.5993621792188603
2014-2015,netherlands,2015-06,2015-08,55.35674890315076,161.4606516028,4581.624246731166,0.8500733617795244
2015-2016,netherlands,2016-06,2016-07,110.51324462927393,147.34687395219999,1231.4997516036583,0.8104483179429823
2016-2017,netherlands,2017-02,2017-05,120.43215963428047,123.5129131035,1422.9412357549368,0.6069669218347313
2017-2018,netherlands,2018-08,2018-10,114.35259498148795,169.66161532299998,1062.7345773399454,0.9178927851463713
2018-2019,netherlands,2019-06,2019-06,109.96380018690141,107.51,1166.4252472679113,0.6115188010811758
