season,country,predicted_influenza_peak,real_influenza_peak,predicted_influenza_peak_value,real_influenza_peak_value,mse,pcc
2010-2011,netherlands,2011-01,2011-03,26.49817717655835,105.90053889709999,1431.2027418395187,0.7072273678812857
2011-2012,netherlands,2012-01,2012-10,60.2245577660783,78.0094421818,210.73234220401142,0.52339199313654
2012-2013,netherlands,2013-05,2013-05,53.74843925777587,153.4919416731,1927.30757826948,0.9088717780877728
2013-2014,netherlands,2014-05,2014-07,59.93418952153313,85.4684974267,224.50553036032727,0.5790798259480445
2014-2015,netherlands,2015-04,2015-08,58.164163527238166,161.4606516028,4864.334190948224,0.7806677054840896
2015-2016,netherlands,2016-04,2016-07,126.77556786545459,147.34687395219999,1005.3046313766207,0.6770839171016199
