Week,1918,1969,1997,2004,2005,AIDS,Acido acetilsalicilico,Acido sialico,Amantadina,Anni 2000,Antivirale,Antivirali,Antrace,Apparato respiratorio,Asma,Aspirina,Astenia,Auguste Rodin,Bacteria,Bronchite,Bronchite acuta,Broncopneumopatia cronica ostruttiva,Case farmaceutiche,Catarro,Cefalea,Charles Griffes,Cheratite,Cina,Classificazione ICD,Colera,Conseguenze della prima guerra mondiale,Contagion (film 2011),Contagiosità,Croup,Damiano de Veuster,Dengue,Difterite,Dottrina miasmatico-umorale,Edmund Allenby,Effetto collaterale (medicina),Emoagglutinina,Encefalomielite acuta disseminata,Endo-alfa-sialidasi,Enzima,Epatite A,Epatite C,Epatopatia,Epidemia,Epidemiologia,Espettorato,Evoluzione,Faringite,Fattore di rischio,Febbre,Febbre Q,Febbre suina,Febbre tifoide,Fotofobia,Gastroenterite,Genoma,George Washington,ICD-10,Infezione,Influenza,Influenza asiatica,Influenza aviaria,Influenza di Hong Kong,Influenza spagnola,Influenza suina,Influenzavirus A,Influenzavirus A sottotipo H1N1,Influenzavirus C,Inghilterra,Insufficienza cardiaca,Ipoclorito di sodio,Isola di Pasqua,Italia,Kaliningrad,Königsberg,L'ombra dello scorpione (miniserie televisiva),Lavandula,Leptospirosi,Malattia,Malattia di Lyme,Malattia infettiva,Meningite,Mialgia,Mineral Miracle Solution,Mohammed Abdullah Hassan,Morbillo,Mutazione genetica,Nausea,Neoplasia,Neuraminidasi,New Jersey,Oceano Pacifico,Omeopatia,Organizzazione mondiale della sanità,Orthomyxoviridae,Oseltamivir,Pandemia,Pandemia influenzale,Pandemia influenzale del 2009,Paracetamolo,Periodo di incubazione,Pertosse,Peste,Peste nera,Poliomielite,Polmonite,Prima guerra mondiale,Quadro clinico,Rabbia,Raffreddore comune,Rinite,Rinofaringite,Rinorrea,Réseau Sentinelles,SARS,Salasso,Sanofi Pasteur,Sclerosi multipla,Selezione naturale,Seni paranasali,Sequenziamento del DNA,Sesta malattia,Sindrome di Reye,Sindrome influenzale,Sistema immunitario,Sputo,Starnuto,Stati Uniti d'America,Statunitensi,Subsalicilato di bismuto,Tahiti,Tifo esantematico,Tonsillite,Tosse,Tosse post-virale,Toxoplasma gondii,Vaccinazione,Vaccino antinfluenzale,Vaccino influenza stagionale,Vaccino influenzale,Vaiolo,Vienna,Vietnam,Virus (biologia),Virus a RNA,Virus del mosaico del tabacco,Virus parainfluenzali umani,Virus respiratorio sinciziale umano,Vitamina D,Vomito,XIX secolo,XVIII secolo,Yasser Arafat,Zanamivir,Zinco,Zoonosi
2010-01,,,,,,,0.0,0.0,131.0,0.0,180.0,16.0,639.0,0.0,,2319.0,2888.0,,,786.0,0.0,0.0,0.0,418.0,1128.0,,519.0,,0.0,,0.0,0.0,0.0,,0.0,,800.0,0.0,,0.0,0.0,0.0,69.0,2649.0,0.0,0.0,157.0,,805.0,329.0,2502.0,727.0,0.0,3291.0,0.0,0.0,0.0,354.0,806.0,1093.0,,,885.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6709.0,0.0,0.0,0.0,,,,0.0,,668.0,838.0,0.0,0.0,1725.0,604.0,0.0,,926.0,0.0,,,17.0,,0.0,2471.0,0.0,,,,0.0,0.0,3242.0,0.0,319.0,,0.0,1064.0,1884.0,0.0,0.0,1750.0,0.0,836.0,0.0,288.0,,,440.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,547.0,,56.0,0.0,,0.0,782.0,,0.0,,708.0,0.0,0.0,0.0,835.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1483.0,0.0,0.0,,,,
2010-02,,,,,,,0.0,0.0,215.0,0.0,217.0,23.0,708.0,0.0,,2638.0,3586.0,,,836.0,0.0,0.0,0.0,352.0,1422.0,,661.0,,0.0,,0.0,0.0,0.0,,0.0,,751.0,0.0,,0.0,0.0,0.0,75.0,3216.0,0.0,0.0,201.0,,1046.0,342.0,2725.0,590.0,0.0,3511.0,0.0,0.0,0.0,469.0,739.0,1406.0,,,1130.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,7346.0,0.0,0.0,0.0,,,,0.0,,679.0,1067.0,0.0,0.0,1854.0,712.0,0.0,,1221.0,0.0,,760.0,22.0,,0.0,2893.0,0.0,,,,0.0,0.0,3392.0,0.0,382.0,,0.0,1168.0,2134.0,0.0,0.0,2298.0,0.0,985.0,0.0,309.0,,,567.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,518.0,,79.0,0.0,,0.0,925.0,,0.0,,958.0,0.0,0.0,0.0,1066.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1596.0,0.0,0.0,,,,
2010-03,,,,,,,0.0,0.0,165.0,0.0,147.0,14.0,545.0,0.0,,2183.0,2933.0,,,573.0,0.0,0.0,0.0,320.0,1305.0,,578.0,,0.0,,0.0,0.0,0.0,,0.0,,736.0,0.0,,0.0,0.0,0.0,45.0,2488.0,0.0,0.0,224.0,,933.0,254.0,2162.0,622.0,0.0,2855.0,0.0,0.0,0.0,356.0,571.0,1069.0,,,879.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,4586.0,0.0,0.0,0.0,,,,0.0,,586.0,953.0,0.0,0.0,1569.0,578.0,0.0,,1110.0,0.0,,602.0,28.0,,0.0,2146.0,0.0,,,,0.0,0.0,2369.0,0.0,318.0,,0.0,1090.0,1721.0,0.0,0.0,1379.0,0.0,690.0,0.0,211.0,,,428.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,371.0,,58.0,0.0,,0.0,669.0,,0.0,,779.0,0.0,0.0,0.0,805.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,0.0,0.0,,,,
2010-04,,,,,,,0.0,0.0,202.0,0.0,213.0,21.0,1382.0,0.0,,2753.0,3682.0,,,861.0,0.0,0.0,0.0,370.0,1617.0,,687.0,,0.0,,0.0,0.0,0.0,,0.0,,974.0,0.0,,0.0,0.0,0.0,116.0,3215.0,0.0,0.0,258.0,,1344.0,350.0,2645.0,973.0,0.0,3986.0,0.0,0.0,0.0,441.0,926.0,1409.0,,,1168.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6106.0,0.0,0.0,0.0,,,,0.0,,788.0,1382.0,0.0,0.0,2305.0,635.0,0.0,,1467.0,0.0,,738.0,22.0,,0.0,2842.0,0.0,,,,0.0,0.0,3197.0,0.0,431.0,,0.0,1355.0,2439.0,0.0,0.0,1762.0,0.0,1066.0,0.0,352.0,,,550.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.0,,67.0,0.0,,0.0,952.0,,0.0,,1066.0,0.0,0.0,0.0,1149.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,0.0,0.0,,,,
2010-05,,,,,,,0.0,0.0,239.0,0.0,256.0,21.0,934.0,0.0,,493.0,3620.0,,,848.0,0.0,0.0,0.0,404.0,1752.0,,719.0,,0.0,,0.0,0.0,0.0,,0.0,,1199.0,0.0,,0.0,0.0,0.0,83.0,3661.0,0.0,0.0,280.0,,1497.0,412.0,2945.0,692.0,0.0,3954.0,0.0,0.0,0.0,607.0,826.0,1547.0,,,1091.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6993.0,0.0,0.0,0.0,,,,0.0,,793.0,1158.0,0.0,0.0,2623.0,657.0,0.0,,1738.0,0.0,,763.0,33.0,,0.0,3246.0,0.0,,,,0.0,0.0,3419.0,0.0,499.0,,0.0,1572.0,2662.0,0.0,0.0,1952.0,0.0,1287.0,1.0,425.0,,,495.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,560.0,0.0,79.0,0.0,,0.0,993.0,,0.0,,1037.0,0.0,0.0,0.0,1123.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1762.0,0.0,0.0,,,,
2010-06,,,,,,,0.0,0.0,178.0,0.0,220.0,17.0,544.0,0.0,,333.0,3419.0,,,959.0,0.0,0.0,0.0,398.0,1648.0,,595.0,,0.0,,0.0,0.0,0.0,,0.0,,1224.0,0.0,,0.0,0.0,0.0,100.0,3037.0,0.0,0.0,193.0,,1163.0,375.0,2606.0,512.0,0.0,3675.0,0.0,0.0,0.0,455.0,769.0,1439.0,,,1001.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5981.0,0.0,0.0,0.0,,,,0.0,,681.0,1079.0,0.0,0.0,2408.0,619.0,0.0,,1415.0,0.0,,722.0,21.0,,0.0,2878.0,0.0,,,,0.0,0.0,3261.0,0.0,482.0,,0.0,1385.0,2457.0,0.0,0.0,1720.0,0.0,1043.0,2.0,348.0,,,844.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,496.0,0.0,80.0,0.0,,0.0,951.0,,0.0,,1049.0,0.0,0.0,0.0,1068.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1634.0,0.0,0.0,,,,
2010-07,,,,,,,0.0,0.0,179.0,0.0,206.0,18.0,1220.0,0.0,,329.0,3650.0,,,995.0,0.0,0.0,0.0,378.0,1820.0,,611.0,,0.0,,0.0,0.0,0.0,,0.0,,981.0,0.0,,0.0,0.0,0.0,91.0,3028.0,0.0,0.0,257.0,,1405.0,436.0,2603.0,689.0,0.0,3951.0,0.0,0.0,0.0,630.0,842.0,1440.0,,,1181.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6930.0,0.0,0.0,0.0,,,,0.0,,817.0,1320.0,0.0,0.0,6962.0,716.0,0.0,,1552.0,0.0,,759.0,30.0,,0.0,2938.0,0.0,,,,0.0,0.0,3301.0,0.0,510.0,,0.0,1401.0,2635.0,0.0,0.0,1697.0,0.0,957.0,0.0,342.0,,,585.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,454.0,0.0,182.0,0.0,,0.0,954.0,827.0,0.0,,1344.0,0.0,0.0,0.0,1074.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1940.0,0.0,0.0,,,,
2010-08,,,,,,,0.0,0.0,159.0,0.0,148.0,20.0,690.0,0.0,,314.0,3227.0,,,873.0,0.0,0.0,0.0,366.0,1606.0,,576.0,,0.0,,0.0,0.0,0.0,,0.0,,870.0,0.0,,0.0,0.0,0.0,84.0,2689.0,0.0,0.0,198.0,,1022.0,358.0,2367.0,680.0,0.0,3325.0,0.0,0.0,0.0,385.0,704.0,1161.0,,,998.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6245.0,0.0,0.0,0.0,,,,0.0,,603.0,1156.0,0.0,0.0,2531.0,555.0,0.0,,1501.0,0.0,,615.0,30.0,,0.0,2692.0,0.0,,,,0.0,0.0,2699.0,0.0,453.0,,0.0,1276.0,2239.0,0.0,0.0,1395.0,0.0,938.0,1.0,289.0,,,484.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,0.0,317.0,0.0,,0.0,995.0,766.0,0.0,,1045.0,0.0,0.0,0.0,904.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1614.0,0.0,0.0,,,,
2010-09,,,,,,,0.0,0.0,148.0,0.0,194.0,14.0,761.0,0.0,,318.0,3315.0,,,910.0,0.0,0.0,0.0,345.0,1710.0,,599.0,,0.0,,0.0,0.0,0.0,,0.0,709.0,716.0,0.0,,0.0,0.0,0.0,58.0,2523.0,0.0,0.0,207.0,,945.0,344.0,2403.0,713.0,0.0,3378.0,0.0,0.0,0.0,401.0,680.0,1200.0,,574.0,1014.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5844.0,0.0,0.0,0.0,,,,0.0,,643.0,1159.0,0.0,0.0,2485.0,583.0,0.0,,1593.0,0.0,,601.0,23.0,,0.0,2991.0,0.0,,,,0.0,0.0,2876.0,0.0,455.0,,0.0,1192.0,2333.0,0.0,0.0,1453.0,0.0,924.0,1.0,283.0,,,472.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,538.0,0.0,222.0,0.0,,0.0,1011.0,751.0,0.0,,933.0,0.0,0.0,0.0,1120.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1742.0,0.0,0.0,,,,
2010-10,,,,,,,0.0,0.0,110.0,0.0,151.0,18.0,1681.0,0.0,,289.0,3204.0,,,914.0,0.0,0.0,0.0,358.0,1458.0,,627.0,,0.0,,0.0,0.0,0.0,,0.0,643.0,721.0,0.0,,0.0,0.0,0.0,44.0,2373.0,0.0,0.0,220.0,,897.0,311.0,2303.0,610.0,0.0,3229.0,0.0,0.0,0.0,356.0,657.0,1157.0,,509.0,964.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5590.0,0.0,0.0,0.0,,,,0.0,,628.0,1113.0,0.0,0.0,2213.0,532.0,0.0,,1662.0,0.0,,608.0,19.0,,0.0,2678.0,0.0,,,,0.0,0.0,2722.0,0.0,456.0,,0.0,1121.0,2200.0,0.0,0.0,1298.0,0.0,849.0,2.0,264.0,,,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,486.0,0.0,63.0,0.0,,0.0,890.0,660.0,0.0,,959.0,0.0,0.0,0.0,855.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,0.0,0.0,,,,
