Week,1918,1969,1997,2004,2005,AIDS,Acido acetilsalicilico,Acido sialico,Amantadina,Anni 2000,Antivirale,Antivirali,Antrace,Apparato respiratorio,Asma,Aspirina,Astenia,Auguste Rodin,Bacteria,Bronchite,Bronchite acuta,Broncopneumopatia cronica ostruttiva,Case farmaceutiche,Catarro,Cefalea,Charles Griffes,Cheratite,Cina,Classificazione ICD,Colera,Conseguenze della prima guerra mondiale,Contagion (film 2011),Contagiosità,Croup,Damiano de Veuster,Dengue,Difterite,Dottrina miasmatico-umorale,Edmund Allenby,Effetto collaterale (medicina),Emoagglutinina,Encefalomielite acuta disseminata,Endo-alfa-sialidasi,Enzima,Epatite A,Epatite C,Epatopatia,Epidemia,Epidemiologia,Espettorato,Evoluzione,Faringite,Fattore di rischio,Febbre,Febbre Q,Febbre suina,Febbre tifoide,Fotofobia,Gastroenterite,Genoma,George Washington,ICD-10,Infezione,Influenza,Influenza asiatica,Influenza aviaria,Influenza di Hong Kong,Influenza spagnola,Influenza suina,Influenzavirus A,Influenzavirus A sottotipo H1N1,Influenzavirus C,Inghilterra,Insufficienza cardiaca,Ipoclorito di sodio,Isola di Pasqua,Italia,Kaliningrad,Königsberg,L'ombra dello scorpione (miniserie televisiva),Lavandula,Leptospirosi,Malattia,Malattia di Lyme,Malattia infettiva,Meningite,Mialgia,Mineral Miracle Solution,Mohammed Abdullah Hassan,Morbillo,Mutazione genetica,Nausea,Neoplasia,Neuraminidasi,New Jersey,Oceano Pacifico,Omeopatia,Organizzazione mondiale della sanità,Orthomyxoviridae,Oseltamivir,Pandemia,Pandemia influenzale,Pandemia influenzale del 2009,Paracetamolo,Periodo di incubazione,Pertosse,Peste,Peste nera,Poliomielite,Polmonite,Prima guerra mondiale,Quadro clinico,Rabbia,Raffreddore comune,Rinite,Rinofaringite,Rinorrea,Réseau Sentinelles,SARS,Salasso,Sanofi Pasteur,Sclerosi multipla,Selezione naturale,Seni paranasali,Sequenziamento del DNA,Sesta malattia,Sindrome di Reye,Sindrome influenzale,Sistema immunitario,Sputo,Starnuto,Stati Uniti d'America,Statunitensi,Subsalicilato di bismuto,Tahiti,Tifo esantematico,Tonsillite,Tosse,Tosse post-virale,Toxoplasma gondii,Vaccinazione,Vaccino antinfluenzale,Vaccino influenza stagionale,Vaccino influenzale,Vaiolo,Vienna,Vietnam,Virus (biologia),Virus a RNA,Virus del mosaico del tabacco,Virus parainfluenzali umani,Virus respiratorio sinciziale umano,Vitamina D,Vomito,XIX secolo,XVIII secolo,Yasser Arafat,Zanamivir,Zinco,Zoonosi
2009-01,,,,,,,0.0,0.0,120.0,0.0,61.0,50.0,240.0,0.0,,1208.0,1068.0,,,664.0,0.0,0.0,0.0,323.0,396.0,,209.0,,0.0,,0.0,0.0,1.0,,0.0,,216.0,0.0,,0.0,0.0,0.0,8.0,766.0,0.0,0.0,18.0,,248.0,168.0,996.0,212.0,0.0,2056.0,0.0,0.0,0.0,127.0,286.0,399.0,,,382.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2862.0,0.0,0.0,0.0,,,,0.0,,365.0,433.0,0.0,0.0,950.0,207.0,0.0,,445.0,0.0,,,7.0,,0.0,1218.0,0.0,,,,0.0,0.0,1891.0,0.0,192.0,,0.0,388.0,1162.0,0.0,0.0,475.0,0.0,255.0,1.0,108.0,,,204.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,,50.0,0.0,,0.0,316.0,,0.0,,239.0,0.0,0.0,0.0,426.0,,,0.0,0.0,0.0,0.0,0.0,0.0,651.0,0.0,0.0,,,,
2009-02,,,,,,,0.0,0.0,1924.0,0.0,110.0,62.0,546.0,0.0,,2704.0,2796.0,,,1425.0,0.0,0.0,0.0,695.0,978.0,,559.0,,0.0,,0.0,0.0,1.0,,0.0,,658.0,0.0,,0.0,0.0,0.0,35.0,2620.0,0.0,0.0,78.0,,819.0,400.0,3297.0,531.0,0.0,4384.0,0.0,0.0,0.0,283.0,620.0,856.0,,,991.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5850.0,0.0,0.0,0.0,,,,0.0,,723.0,1055.0,0.0,0.0,2462.0,564.0,0.0,,1233.0,0.0,,1395.0,27.0,,0.0,3048.0,0.0,,,,0.0,0.0,3845.0,0.0,441.0,,0.0,968.0,2696.0,0.0,0.0,969.0,0.0,680.0,2.0,223.0,,,441.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.0,,60.0,0.0,,0.0,638.0,,0.0,,624.0,0.0,0.0,0.0,925.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1125.0,0.0,0.0,,,,
2009-03,,,,,,,0.0,0.0,2074.0,0.0,113.0,43.0,577.0,0.0,,2814.0,3355.0,,,1284.0,0.0,0.0,0.0,649.0,1188.0,,574.0,,0.0,,0.0,0.0,0.0,,0.0,,622.0,0.0,,0.0,0.0,0.0,31.0,3110.0,0.0,0.0,114.0,,1153.0,405.0,3103.0,551.0,0.0,4574.0,0.0,0.0,0.0,362.0,524.0,700.0,,,1229.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5640.0,0.0,0.0,0.0,,,,0.0,,609.0,1208.0,0.0,0.0,4703.0,682.0,0.0,,1086.0,0.0,,1683.0,26.0,,0.0,3367.0,0.0,,,,0.0,0.0,3541.0,0.0,425.0,,0.0,1270.0,2705.0,0.0,0.0,977.0,0.0,681.0,2.0,270.0,,,465.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,378.0,,62.0,0.0,,0.0,666.0,,0.0,,803.0,0.0,0.0,0.0,866.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1143.0,0.0,0.0,,,,
2009-04,,,,,,,0.0,0.0,408.0,0.0,136.0,38.0,704.0,0.0,,2571.0,3396.0,,,1259.0,0.0,0.0,0.0,631.0,1333.0,,695.0,,0.0,,0.0,0.0,0.0,,0.0,,622.0,0.0,,0.0,0.0,0.0,51.0,3332.0,0.0,0.0,123.0,,1178.0,267.0,2973.0,600.0,0.0,4817.0,0.0,0.0,0.0,323.0,540.0,724.0,,,1545.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5614.0,0.0,0.0,0.0,,,,0.0,,876.0,1350.0,0.0,0.0,3330.0,678.0,0.0,,1207.0,0.0,,1898.0,13.0,,0.0,3726.0,0.0,,,,0.0,0.0,3568.0,0.0,496.0,,0.0,1244.0,2707.0,0.0,0.0,1008.0,0.0,609.0,2.0,259.0,,,535.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,407.0,,99.0,0.0,,0.0,714.0,,0.0,,860.0,0.0,0.0,0.0,815.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,0.0,,,,
2009-05,,,,,,,0.0,0.0,306.0,0.0,95.0,90.0,553.0,0.0,,965.0,3603.0,,,1311.0,0.0,0.0,0.0,630.0,1309.0,,695.0,,0.0,,0.0,0.0,0.0,,0.0,,664.0,0.0,,0.0,0.0,0.0,56.0,3519.0,0.0,0.0,146.0,,1182.0,345.0,3355.0,559.0,0.0,4756.0,0.0,0.0,0.0,345.0,557.0,719.0,,,1375.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6511.0,0.0,0.0,0.0,,,,0.0,,819.0,1175.0,0.0,0.0,3334.0,755.0,0.0,,1077.0,0.0,,2006.0,13.0,,0.0,3559.0,0.0,,,,0.0,0.0,3287.0,0.0,460.0,,0.0,1335.0,3144.0,0.0,0.0,1027.0,0.0,792.0,5.0,258.0,,,521.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,0.0,67.0,0.0,,0.0,741.0,,0.0,,880.0,0.0,0.0,0.0,796.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1116.0,0.0,0.0,,,,
2009-06,,,,,,,0.0,0.0,300.0,0.0,104.0,68.0,563.0,0.0,,2185.0,3834.0,,,1157.0,0.0,0.0,0.0,659.0,1275.0,,696.0,,0.0,,0.0,0.0,2.0,,0.0,,645.0,0.0,,0.0,0.0,0.0,21.0,3472.0,0.0,0.0,173.0,,1300.0,372.0,3773.0,530.0,0.0,4909.0,0.0,0.0,0.0,341.0,509.0,1530.0,,,1371.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,7024.0,0.0,0.0,0.0,,,,0.0,,767.0,1337.0,0.0,0.0,3080.0,660.0,0.0,,1223.0,0.0,,2007.0,103.0,,0.0,3611.0,0.0,,,,0.0,0.0,3517.0,0.0,411.0,,0.0,1308.0,3297.0,0.0,0.0,1278.0,0.0,777.0,3.0,268.0,,,705.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,72.0,0.0,,0.0,832.0,,0.0,,907.0,0.0,0.0,0.0,850.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1039.0,0.0,0.0,,,,
2009-07,,,,,,,0.0,0.0,204.0,0.0,108.0,52.0,777.0,0.0,,2368.0,3527.0,,,922.0,0.0,0.0,0.0,546.0,1372.0,,643.0,,0.0,,0.0,0.0,1.0,,0.0,,496.0,0.0,,0.0,0.0,0.0,53.0,3199.0,0.0,0.0,151.0,,1171.0,329.0,4795.0,565.0,0.0,4156.0,0.0,0.0,0.0,352.0,542.0,1593.0,,,1296.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,7019.0,0.0,0.0,0.0,,,,0.0,,741.0,1270.0,0.0,0.0,4646.0,712.0,0.0,,1044.0,0.0,,2163.0,38.0,,0.0,3113.0,0.0,,,,0.0,0.0,2792.0,0.0,430.0,,0.0,960.0,2877.0,0.0,0.0,1155.0,0.0,870.0,1.0,251.0,,,504.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,65.0,0.0,,0.0,1226.0,741.0,0.0,,832.0,0.0,0.0,0.0,796.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,0.0,0.0,,,,
2009-08,,,,,,,0.0,0.0,224.0,0.0,147.0,21.0,574.0,0.0,,2407.0,3526.0,,,967.0,0.0,0.0,0.0,583.0,1436.0,,690.0,,0.0,,0.0,0.0,1.0,,0.0,,559.0,0.0,,0.0,0.0,0.0,52.0,3060.0,0.0,0.0,132.0,,1027.0,345.0,3994.0,677.0,0.0,4114.0,0.0,0.0,0.0,617.0,605.0,1400.0,,,1247.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6321.0,0.0,0.0,0.0,,,,0.0,,728.0,1295.0,0.0,0.0,11161.0,955.0,0.0,,1065.0,0.0,,1991.0,20.0,,0.0,3067.0,0.0,,,,0.0,0.0,3099.0,0.0,501.0,,0.0,1078.0,2798.0,0.0,0.0,1208.0,0.0,890.0,1.0,348.0,,,496.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,57.0,0.0,,0.0,1227.0,656.0,0.0,,823.0,0.0,0.0,0.0,768.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,,,,
2009-09,,,,,,,0.0,0.0,187.0,0.0,275.0,19.0,493.0,0.0,,2453.0,3882.0,,,901.0,0.0,0.0,0.0,599.0,1377.0,,639.0,,0.0,,0.0,0.0,0.0,,0.0,847.0,530.0,0.0,,0.0,0.0,0.0,58.0,3046.0,0.0,0.0,119.0,,984.0,351.0,3555.0,673.0,0.0,4235.0,0.0,0.0,0.0,474.0,659.0,726.0,,546.0,1314.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6301.0,0.0,0.0,0.0,,,,0.0,,662.0,1187.0,0.0,0.0,5478.0,779.0,0.0,,960.0,0.0,,2019.0,30.0,,0.0,3257.0,0.0,,,,0.0,0.0,2938.0,0.0,435.0,,0.0,1323.0,2915.0,0.0,0.0,1112.0,0.0,822.0,0.0,246.0,,,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,546.0,0.0,83.0,0.0,,0.0,1230.0,746.0,0.0,,813.0,0.0,0.0,0.0,870.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,,,,
2009-10,,,,,,,0.0,0.0,152.0,0.0,59.0,103.0,579.0,0.0,,2248.0,3879.0,,,1232.0,0.0,0.0,0.0,539.0,1442.0,,608.0,,0.0,,0.0,0.0,0.0,,0.0,773.0,570.0,0.0,,0.0,0.0,0.0,27.0,3030.0,0.0,0.0,127.0,,921.0,319.0,3806.0,675.0,0.0,4116.0,0.0,0.0,0.0,497.0,666.0,875.0,,522.0,1497.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,6859.0,0.0,0.0,0.0,,,,0.0,,725.0,1217.0,0.0,0.0,6181.0,816.0,0.0,,1059.0,0.0,,2061.0,36.0,,0.0,3504.0,0.0,,,,0.0,0.0,2872.0,0.0,461.0,,0.0,1118.0,2611.0,0.0,0.0,1156.0,0.0,857.0,1.0,290.0,,,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,70.0,0.0,,0.0,1389.0,680.0,0.0,,850.0,0.0,0.0,0.0,965.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1175.0,0.0,0.0,,,,
