Week,1918,1969,1997,2004,2005,AIDS,Acido acetilsalicilico,Acido sialico,Amantadina,Anni 2000,Antivirale,Antivirali,Antrace,Apparato respiratorio,Asma,Aspirina,Astenia,Auguste Rodin,Bacteria,Bronchite,Bronchite acuta,Broncopneumopatia cronica ostruttiva,Case farmaceutiche,Catarro,Cefalea,Charles Griffes,Cheratite,Cina,Classificazione ICD,Colera,Conseguenze della prima guerra mondiale,Contagion (film 2011),Contagiosità,Croup,Damiano de Veuster,Dengue,Difterite,Dottrina miasmatico-umorale,Edmund Allenby,Effetto collaterale (medicina),Emoagglutinina,Encefalomielite acuta disseminata,Endo-alfa-sialidasi,Enzima,Epatite A,Epatite C,Epatopatia,Epidemia,Epidemiologia,Espettorato,Evoluzione,Faringite,Fattore di rischio,Febbre,Febbre Q,Febbre suina,Febbre tifoide,Fotofobia,Gastroenterite,Genoma,George Washington,ICD-10,Infezione,Influenza,Influenza asiatica,Influenza aviaria,Influenza di Hong Kong,Influenza spagnola,Influenza suina,Influenzavirus A,Influenzavirus A sottotipo H1N1,Influenzavirus C,Inghilterra,Insufficienza cardiaca,Ipoclorito di sodio,Isola di Pasqua,Italia,Kaliningrad,Königsberg,L'ombra dello scorpione (miniserie televisiva),Lavandula,Leptospirosi,Malattia,Malattia di Lyme,Malattia infettiva,Meningite,Mialgia,Mineral Miracle Solution,Mohammed Abdullah Hassan,Morbillo,Mutazione genetica,Nausea,Neoplasia,Neuraminidasi,New Jersey,Oceano Pacifico,Omeopatia,Organizzazione mondiale della sanità,Orthomyxoviridae,Oseltamivir,Pandemia,Pandemia influenzale,Pandemia influenzale del 2009,Paracetamolo,Periodo di incubazione,Pertosse,Peste,Peste nera,Poliomielite,Polmonite,Prima guerra mondiale,Quadro clinico,Rabbia,Raffreddore comune,Rinite,Rinofaringite,Rinorrea,Réseau Sentinelles,SARS,Salasso,Sanofi Pasteur,Sclerosi multipla,Selezione naturale,Seni paranasali,Sequenziamento del DNA,Sesta malattia,Sindrome di Reye,Sindrome influenzale,Sistema immunitario,Sputo,Starnuto,Stati Uniti d'America,Statunitensi,Subsalicilato di bismuto,Tahiti,Tifo esantematico,Tonsillite,Tosse,Tosse post-virale,Toxoplasma gondii,Vaccinazione,Vaccino antinfluenzale,Vaccino influenza stagionale,Vaccino influenzale,Vaiolo,Vienna,Vietnam,Virus (biologia),Virus a RNA,Virus del mosaico del tabacco,Virus parainfluenzali umani,Virus respiratorio sinciziale umano,Vitamina D,Vomito,XIX secolo,XVIII secolo,Yasser Arafat,Zanamivir,Zinco,Zoonosi
2016-01,,,,,,,0.0,0.0,137.0,0.0,144.0,12.0,652.0,0.0,,122.0,1408.0,,,915.0,0.0,0.0,0.0,37.0,635.0,,252.0,,0.0,,0.0,0.0,0.0,,0.0,,1771.0,0.0,,0.0,83.0,0.0,77.0,1483.0,0.0,0.0,179.0,,818.0,425.0,921.0,501.0,0.0,1192.0,0.0,0.0,0.0,205.0,757.0,786.0,,,368.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3431.0,0.0,0.0,0.0,,,,0.0,,475.0,550.0,0.0,0.0,2237.0,373.0,0.0,,876.0,0.0,,,10.0,,0.0,1589.0,0.0,,,,0.0,0.0,2211.0,0.0,559.0,,0.0,1208.0,1597.0,0.0,0.0,823.0,0.0,490.0,40.0,245.0,,,417.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,266.0,,83.0,0.0,,0.0,548.0,,0.0,,452.0,0.0,0.0,0.0,1131.0,,,0.0,0.0,0.0,0.0,0.0,0.0,551.0,0.0,0.0,,,,
2016-02,,,,,,,0.0,0.0,169.0,0.0,168.0,6.0,549.0,0.0,,102.0,1630.0,,,840.0,0.0,0.0,0.0,35.0,712.0,,348.0,,0.0,,0.0,0.0,0.0,,0.0,,1461.0,0.0,,0.0,58.0,0.0,56.0,1621.0,0.0,0.0,237.0,,897.0,408.0,1038.0,554.0,0.0,1177.0,0.0,0.0,0.0,266.0,817.0,837.0,,,413.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3351.0,0.0,0.0,0.0,,,,0.0,,594.0,770.0,0.0,0.0,3393.0,425.0,0.0,,1442.0,0.0,,2861.0,18.0,,0.0,1907.0,0.0,,,,0.0,0.0,2216.0,0.0,946.0,,0.0,1404.0,1645.0,0.0,0.0,736.0,0.0,501.0,55.0,228.0,,,397.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,247.0,,76.0,0.0,,0.0,595.0,,0.0,,616.0,0.0,0.0,0.0,998.0,,,0.0,0.0,0.0,0.0,0.0,0.0,623.0,0.0,0.0,,,,
2016-03,,,,,,,0.0,0.0,212.0,0.0,187.0,15.0,689.0,0.0,,125.0,1532.0,,,881.0,0.0,0.0,0.0,32.0,780.0,,316.0,,0.0,,0.0,0.0,0.0,,0.0,,751.0,0.0,,0.0,93.0,0.0,56.0,1656.0,0.0,0.0,211.0,,799.0,380.0,1040.0,561.0,0.0,1116.0,0.0,0.0,0.0,244.0,733.0,856.0,,,415.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3235.0,0.0,0.0,0.0,,,,0.0,,550.0,646.0,0.0,0.0,2743.0,398.0,0.0,,1166.0,0.0,,2443.0,22.0,,0.0,1657.0,0.0,,,,0.0,0.0,2128.0,0.0,692.0,,0.0,1188.0,1671.0,0.0,0.0,708.0,0.0,546.0,50.0,206.0,,,452.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,290.0,,78.0,0.0,,0.0,590.0,,0.0,,448.0,0.0,0.0,0.0,1026.0,,,0.0,0.0,0.0,0.0,0.0,0.0,546.0,0.0,0.0,,,,
2016-04,,,,,,,0.0,0.0,203.0,0.0,176.0,10.0,630.0,0.0,,130.0,1624.0,,,884.0,0.0,0.0,0.0,25.0,888.0,,308.0,,0.0,,0.0,0.0,0.0,,0.0,,915.0,0.0,,0.0,82.0,0.0,62.0,1865.0,0.0,0.0,266.0,,824.0,446.0,1003.0,507.0,0.0,1310.0,0.0,0.0,0.0,266.0,771.0,814.0,,,415.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3061.0,0.0,0.0,0.0,,,,0.0,,622.0,663.0,0.0,0.0,3081.0,425.0,0.0,,845.0,0.0,,2363.0,22.0,,0.0,1562.0,0.0,,,,0.0,0.0,2330.0,0.0,665.0,,0.0,1171.0,1769.0,0.0,0.0,669.0,0.0,511.0,59.0,243.0,,,437.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,305.0,,83.0,0.0,,0.0,530.0,,0.0,,565.0,0.0,0.0,0.0,1053.0,,,0.0,0.0,0.0,0.0,0.0,0.0,612.0,0.0,0.0,,,,
2016-05,,,,,,,0.0,0.0,192.0,0.0,185.0,15.0,637.0,0.0,,141.0,1648.0,,,896.0,0.0,0.0,0.0,44.0,902.0,,288.0,,0.0,,0.0,0.0,0.0,,0.0,,884.0,0.0,,0.0,88.0,0.0,58.0,1810.0,0.0,0.0,251.0,,881.0,472.0,993.0,515.0,0.0,1551.0,0.0,0.0,0.0,246.0,651.0,848.0,,,406.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3253.0,0.0,0.0,0.0,,,,0.0,,481.0,694.0,0.0,0.0,4364.0,423.0,0.0,,942.0,0.0,,2490.0,22.0,,0.0,1554.0,0.0,,,,0.0,0.0,2336.0,0.0,591.0,,0.0,1238.0,1594.0,0.0,0.0,738.0,0.0,573.0,55.0,262.0,,,394.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,295.0,0.0,110.0,0.0,,0.0,523.0,,0.0,,551.0,0.0,0.0,0.0,1038.0,,,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,,,,
2016-06,,,,,,,0.0,0.0,206.0,0.0,196.0,6.0,657.0,0.0,,139.0,1598.0,,,923.0,0.0,0.0,0.0,38.0,866.0,,304.0,,0.0,,0.0,0.0,0.0,,0.0,,809.0,0.0,,0.0,74.0,0.0,64.0,1792.0,0.0,0.0,271.0,,890.0,435.0,1161.0,578.0,0.0,1406.0,0.0,0.0,0.0,321.0,602.0,926.0,,,461.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3696.0,0.0,0.0,0.0,,,,0.0,,490.0,633.0,0.0,0.0,8333.0,458.0,0.0,,824.0,0.0,,3010.0,21.0,,0.0,1711.0,0.0,,,,0.0,0.0,2451.0,0.0,686.0,,0.0,1279.0,1859.0,0.0,0.0,946.0,0.0,547.0,54.0,239.0,,,392.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,287.0,0.0,94.0,0.0,,0.0,547.0,,0.0,,592.0,0.0,0.0,0.0,955.0,,,0.0,0.0,0.0,0.0,0.0,0.0,547.0,0.0,0.0,,,,
2016-07,,,,,,,0.0,0.0,234.0,0.0,176.0,8.0,1134.0,0.0,,132.0,1765.0,,,822.0,0.0,0.0,0.0,31.0,846.0,,290.0,,0.0,,0.0,0.0,0.0,,0.0,,777.0,0.0,,0.0,90.0,0.0,60.0,1676.0,0.0,0.0,242.0,,961.0,420.0,1170.0,562.0,0.0,1470.0,0.0,0.0,0.0,294.0,606.0,929.0,,,450.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3306.0,0.0,0.0,0.0,,,,0.0,,724.0,789.0,0.0,0.0,5482.0,508.0,0.0,,896.0,0.0,,2757.0,35.0,,0.0,1797.0,0.0,,,,0.0,0.0,2256.0,0.0,594.0,,0.0,1189.0,1748.0,0.0,0.0,809.0,0.0,595.0,55.0,222.0,,,400.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,318.0,0.0,107.0,0.0,,0.0,517.0,462.0,0.0,,587.0,0.0,0.0,0.0,1046.0,,,0.0,0.0,0.0,0.0,0.0,0.0,585.0,0.0,0.0,,,,
2016-08,,,,,,,0.0,0.0,188.0,0.0,201.0,8.0,732.0,0.0,,105.0,1733.0,,,790.0,0.0,0.0,0.0,40.0,792.0,,274.0,,0.0,,0.0,0.0,0.0,,0.0,,715.0,0.0,,0.0,58.0,0.0,47.0,1607.0,0.0,0.0,250.0,,815.0,460.0,1174.0,567.0,0.0,1478.0,0.0,0.0,0.0,238.0,590.0,901.0,,,386.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3778.0,0.0,0.0,0.0,,,,0.0,,519.0,720.0,0.0,0.0,4637.0,455.0,0.0,,923.0,0.0,,2408.0,10.0,,0.0,2198.0,0.0,,,,0.0,0.0,2333.0,0.0,577.0,,0.0,1310.0,1747.0,0.0,0.0,777.0,0.0,497.0,57.0,214.0,,,405.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,303.0,0.0,116.0,0.0,,0.0,548.0,449.0,0.0,,542.0,0.0,0.0,0.0,1179.0,,,0.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,,,,
2016-09,,,,,,,0.0,0.0,146.0,0.0,176.0,13.0,559.0,0.0,,136.0,1554.0,,,768.0,0.0,0.0,0.0,35.0,797.0,,307.0,,0.0,,0.0,0.0,0.0,,0.0,1090.0,637.0,0.0,,0.0,76.0,0.0,42.0,1533.0,0.0,0.0,263.0,,743.0,417.0,1175.0,616.0,0.0,1312.0,0.0,0.0,0.0,277.0,615.0,749.0,,109.0,387.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3396.0,0.0,0.0,0.0,,,,0.0,,554.0,677.0,0.0,0.0,3828.0,466.0,0.0,,838.0,0.0,,2316.0,16.0,,0.0,1721.0,0.0,,,,0.0,0.0,2136.0,0.0,563.0,,0.0,1065.0,1630.0,0.0,0.0,756.0,0.0,493.0,42.0,200.0,,,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,249.0,0.0,123.0,0.0,,0.0,508.0,408.0,0.0,,480.0,0.0,0.0,0.0,1060.0,,,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0,,,,
2016-10,,,,,,,0.0,0.0,142.0,0.0,192.0,12.0,515.0,0.0,,137.0,1575.0,,,666.0,0.0,0.0,0.0,29.0,827.0,,304.0,,0.0,,0.0,0.0,0.0,,0.0,786.0,660.0,0.0,,0.0,62.0,0.0,35.0,1617.0,0.0,0.0,250.0,,663.0,421.0,997.0,587.0,0.0,1350.0,0.0,0.0,0.0,268.0,541.0,808.0,,131.0,381.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,3658.0,0.0,0.0,0.0,,,,0.0,,452.0,658.0,0.0,0.0,2882.0,423.0,0.0,,830.0,0.0,,2542.0,19.0,,0.0,1599.0,0.0,,,,0.0,0.0,2108.0,0.0,524.0,,0.0,1222.0,1600.0,0.0,0.0,696.0,0.0,458.0,38.0,215.0,,,383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,242.0,0.0,100.0,0.0,,0.0,536.0,417.0,0.0,,459.0,0.0,0.0,0.0,1051.0,,,0.0,0.0,0.0,0.0,0.0,0.0,577.0,0.0,0.0,,,,
