Week,1918,1969,1997,2004,2005,AIDS,Acido acetilsalicilico,Acido sialico,Amantadina,Anni 2000,Antivirale,Antivirali,Antrace,Apparato respiratorio,Asma,Aspirina,Astenia,Auguste Rodin,Bacteria,Bronchite,Bronchite acuta,Broncopneumopatia cronica ostruttiva,Case farmaceutiche,Catarro,Cefalea,Charles Griffes,Cheratite,Cina,Classificazione ICD,Colera,Conseguenze della prima guerra mondiale,Contagion (film 2011),Contagiosità,Croup,Damiano de Veuster,Dengue,Difterite,Dottrina miasmatico-umorale,Edmund Allenby,Effetto collaterale (medicina),Emoagglutinina,Encefalomielite acuta disseminata,Endo-alfa-sialidasi,Enzima,Epatite A,Epatite C,Epatopatia,Epidemia,Epidemiologia,Espettorato,Evoluzione,Faringite,Fattore di rischio,Febbre,Febbre Q,Febbre suina,Febbre tifoide,Fotofobia,Gastroenterite,Genoma,George Washington,ICD-10,Infezione,Influenza,Influenza asiatica,Influenza aviaria,Influenza di Hong Kong,Influenza spagnola,Influenza suina,Influenzavirus A,Influenzavirus A sottotipo H1N1,Influenzavirus C,Inghilterra,Insufficienza cardiaca,Ipoclorito di sodio,Isola di Pasqua,Italia,Kaliningrad,Königsberg,L'ombra dello scorpione (miniserie televisiva),Lavandula,Leptospirosi,Malattia,Malattia di Lyme,Malattia infettiva,Meningite,Mialgia,Mineral Miracle Solution,Mohammed Abdullah Hassan,Morbillo,Mutazione genetica,Nausea,Neoplasia,Neuraminidasi,New Jersey,Oceano Pacifico,Omeopatia,Organizzazione mondiale della sanità,Orthomyxoviridae,Oseltamivir,Pandemia,Pandemia influenzale,Pandemia influenzale del 2009,Paracetamolo,Periodo di incubazione,Pertosse,Peste,Peste nera,Poliomielite,Polmonite,Prima guerra mondiale,Quadro clinico,Rabbia,Raffreddore comune,Rinite,Rinofaringite,Rinorrea,Réseau Sentinelles,SARS,Salasso,Sanofi Pasteur,Sclerosi multipla,Selezione naturale,Seni paranasali,Sequenziamento del DNA,Sesta malattia,Sindrome di Reye,Sindrome influenzale,Sistema immunitario,Sputo,Starnuto,Stati Uniti d'America,Statunitensi,Subsalicilato di bismuto,Tahiti,Tifo esantematico,Tonsillite,Tosse,Tosse post-virale,Toxoplasma gondii,Vaccinazione,Vaccino antinfluenzale,Vaccino influenza stagionale,Vaccino influenzale,Vaiolo,Vienna,Vietnam,Virus (biologia),Virus a RNA,Virus del mosaico del tabacco,Virus parainfluenzali umani,Virus respiratorio sinciziale umano,Vitamina D,Vomito,XIX secolo,XVIII secolo,Yasser Arafat,Zanamivir,Zinco,Zoonosi
2019-01,,,,,,,0.0,0.0,74.0,0.0,65.0,2.0,347.0,0.0,,27.0,231.0,,,192.0,0.0,0.0,0.0,39.0,184.0,,74.0,,0.0,,0.0,0.0,8.0,,0.0,,322.0,0.0,,0.0,75.0,0.0,28.0,558.0,0.0,0.0,88.0,,197.0,154.0,475.0,136.0,0.0,436.0,0.0,0.0,0.0,54.0,183.0,304.0,,,195.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1872.0,0.0,0.0,0.0,,,,0.0,,241.0,219.0,0.0,0.0,725.0,100.0,0.0,,463.0,0.0,,,12.0,,0.0,436.0,0.0,,,,0.0,0.0,757.0,0.0,259.0,,0.0,650.0,654.0,0.0,0.0,380.0,0.0,113.0,12.0,42.0,,,200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,85.0,,66.0,0.0,,0.0,99.0,,0.0,,297.0,0.0,0.0,0.0,567.0,,,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,,,,
2019-02,,,,,,,0.0,0.0,127.0,0.0,83.0,3.0,451.0,0.0,,40.0,333.0,,,257.0,0.0,0.0,0.0,32.0,285.0,,93.0,,0.0,,0.0,0.0,8.0,,0.0,,451.0,0.0,,0.0,104.0,0.0,67.0,896.0,0.0,0.0,140.0,,351.0,226.0,688.0,141.0,0.0,638.0,0.0,0.0,0.0,69.0,259.0,430.0,,,238.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2268.0,0.0,0.0,0.0,,,,0.0,,343.0,328.0,0.0,0.0,1001.0,140.0,0.0,,714.0,0.0,,1370.0,15.0,,0.0,691.0,0.0,,,,0.0,0.0,1089.0,0.0,396.0,,0.0,840.0,908.0,0.0,0.0,737.0,0.0,140.0,26.0,62.0,,,265.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,114.0,,82.0,0.0,,0.0,135.0,,0.0,,388.0,0.0,0.0,0.0,795.0,,,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,,,,
2019-03,,,,,,,0.0,0.0,125.0,0.0,69.0,3.0,413.0,0.0,,56.0,355.0,,,266.0,0.0,0.0,0.0,42.0,315.0,,98.0,,0.0,,0.0,0.0,13.0,,0.0,,511.0,0.0,,0.0,132.0,0.0,57.0,1141.0,0.0,0.0,166.0,,401.0,190.0,783.0,161.0,0.0,748.0,0.0,0.0,0.0,73.0,317.0,432.0,,,264.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2882.0,0.0,0.0,0.0,,,,0.0,,323.0,380.0,0.0,0.0,1758.0,164.0,0.0,,810.0,0.0,,1454.0,23.0,,0.0,783.0,0.0,,,,0.0,0.0,1105.0,0.0,363.0,,0.0,907.0,927.0,0.0,0.0,488.0,0.0,171.0,18.0,79.0,,,301.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,114.0,,82.0,0.0,,0.0,131.0,,0.0,,426.0,0.0,0.0,0.0,834.0,,,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,,,,
2019-04,,,,,,,0.0,0.0,125.0,0.0,73.0,1.0,428.0,0.0,,63.0,372.0,,,279.0,0.0,0.0,0.0,28.0,302.0,,86.0,,0.0,,0.0,0.0,12.0,,0.0,,475.0,0.0,,0.0,109.0,0.0,62.0,1268.0,0.0,0.0,133.0,,415.0,228.0,703.0,149.0,0.0,783.0,0.0,0.0,0.0,65.0,249.0,398.0,,,286.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2608.0,0.0,0.0,0.0,,,,0.0,,336.0,399.0,0.0,0.0,1007.0,121.0,0.0,,1021.0,0.0,,1427.0,16.0,,0.0,662.0,0.0,,,,0.0,0.0,1113.0,0.0,373.0,,0.0,878.0,985.0,0.0,0.0,411.0,0.0,193.0,13.0,47.0,,,288.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,129.0,,65.0,0.0,,0.0,136.0,,0.0,,367.0,0.0,0.0,0.0,888.0,,,0.0,0.0,0.0,0.0,0.0,0.0,286.0,0.0,0.0,,,,
2019-05,,,,,,,0.0,0.0,119.0,0.0,78.0,1.0,417.0,0.0,,57.0,371.0,,,266.0,0.0,0.0,0.0,35.0,450.0,,92.0,,0.0,,0.0,0.0,6.0,,0.0,,491.0,0.0,,0.0,120.0,0.0,55.0,1298.0,0.0,0.0,132.0,,439.0,209.0,713.0,138.0,0.0,774.0,0.0,0.0,0.0,68.0,234.0,508.0,,,254.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2472.0,0.0,0.0,0.0,,,,0.0,,373.0,400.0,0.0,0.0,1139.0,151.0,0.0,,926.0,0.0,,1500.0,18.0,,0.0,1324.0,0.0,,,,0.0,0.0,1148.0,0.0,347.0,,0.0,841.0,1000.0,0.0,0.0,449.0,0.0,158.0,19.0,55.0,,,298.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,88.0,0.0,70.0,0.0,,0.0,128.0,,0.0,,301.0,0.0,0.0,0.0,846.0,,,0.0,0.0,0.0,0.0,0.0,0.0,387.0,0.0,0.0,,,,
2019-06,,,,,,,0.0,0.0,89.0,0.0,84.0,6.0,455.0,0.0,,43.0,359.0,,,244.0,0.0,0.0,0.0,30.0,247.0,,95.0,,0.0,,0.0,0.0,13.0,,0.0,,464.0,0.0,,0.0,111.0,0.0,53.0,971.0,0.0,0.0,137.0,,393.0,219.0,707.0,151.0,0.0,705.0,0.0,0.0,0.0,83.0,220.0,460.0,,,278.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2283.0,0.0,0.0,0.0,,,,0.0,,334.0,380.0,0.0,0.0,661.0,142.0,0.0,,1064.0,0.0,,1445.0,20.0,,0.0,564.0,0.0,,,,0.0,0.0,933.0,0.0,380.0,,0.0,787.0,1103.0,0.0,0.0,451.0,0.0,148.0,19.0,48.0,,,264.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,84.0,0.0,95.0,0.0,,0.0,158.0,,0.0,,364.0,0.0,0.0,0.0,754.0,,,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,,,,
2019-07,,,,,,,0.0,0.0,115.0,0.0,68.0,4.0,410.0,0.0,,44.0,272.0,,,200.0,0.0,0.0,0.0,29.0,236.0,,75.0,,0.0,,0.0,0.0,4.0,,0.0,,421.0,0.0,,0.0,80.0,0.0,45.0,922.0,0.0,0.0,125.0,,400.0,182.0,743.0,133.0,0.0,620.0,0.0,0.0,0.0,56.0,204.0,352.0,,,225.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2574.0,0.0,0.0,0.0,,,,0.0,,258.0,305.0,0.0,0.0,690.0,108.0,0.0,,766.0,0.0,,1244.0,13.0,,0.0,530.0,0.0,,,,0.0,0.0,896.0,0.0,328.0,,0.0,785.0,778.0,0.0,0.0,439.0,0.0,148.0,16.0,48.0,,,231.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,99.0,0.0,76.0,0.0,,0.0,125.0,156.0,0.0,,368.0,0.0,0.0,0.0,727.0,,,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,,,,
2019-08,,,,,,,0.0,0.0,117.0,0.0,56.0,2.0,422.0,0.0,,41.0,295.0,,,226.0,0.0,0.0,0.0,33.0,274.0,,73.0,,0.0,,0.0,0.0,7.0,,0.0,,453.0,0.0,,0.0,102.0,0.0,53.0,1040.0,0.0,0.0,116.0,,376.0,171.0,651.0,125.0,0.0,611.0,0.0,0.0,0.0,73.0,192.0,361.0,,,229.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,2405.0,0.0,0.0,0.0,,,,0.0,,265.0,356.0,0.0,0.0,1316.0,141.0,0.0,,815.0,0.0,,1446.0,12.0,,0.0,609.0,0.0,,,,0.0,0.0,833.0,0.0,306.0,,0.0,898.0,857.0,0.0,0.0,471.0,0.0,264.0,33.0,48.0,,,302.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,79.0,0.0,100.0,0.0,,0.0,136.0,134.0,0.0,,364.0,0.0,0.0,0.0,728.0,,,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,,,,
2019-09,,,,,,,0.0,0.0,68.0,0.0,33.0,0.0,286.0,0.0,,34.0,215.0,,,175.0,0.0,0.0,0.0,28.0,178.0,,60.0,,0.0,,0.0,0.0,5.0,,0.0,252.0,262.0,0.0,,0.0,51.0,0.0,29.0,782.0,0.0,0.0,113.0,,269.0,127.0,456.0,80.0,0.0,407.0,0.0,0.0,0.0,51.0,155.0,255.0,,20.0,190.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1594.0,0.0,0.0,0.0,,,,0.0,,160.0,301.0,0.0,0.0,489.0,102.0,0.0,,672.0,0.0,,1068.0,8.0,,0.0,431.0,0.0,,,,0.0,0.0,577.0,0.0,213.0,,0.0,614.0,623.0,0.0,0.0,374.0,0.0,115.0,9.0,38.0,,,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,67.0,0.0,70.0,0.0,,0.0,95.0,114.0,0.0,,253.0,0.0,0.0,0.0,585.0,,,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,,,,
2019-10,,,,,,,0.0,0.0,41.0,0.0,28.0,1.0,265.0,0.0,,30.0,207.0,,,100.0,0.0,0.0,0.0,13.0,180.0,,56.0,,0.0,,0.0,0.0,5.0,,0.0,195.0,268.0,0.0,,0.0,52.0,0.0,28.0,581.0,0.0,0.0,86.0,,239.0,114.0,369.0,82.0,0.0,313.0,0.0,0.0,0.0,49.0,130.0,230.0,,14.0,145.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1307.0,0.0,0.0,0.0,,,,0.0,,108.0,208.0,0.0,0.0,368.0,69.0,0.0,,537.0,0.0,,833.0,5.0,,0.0,363.0,0.0,,,,0.0,0.0,488.0,0.0,147.0,,0.0,497.0,440.0,0.0,0.0,269.0,0.0,92.0,12.0,28.0,,,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,64.0,0.0,55.0,0.0,,0.0,75.0,102.0,0.0,,282.0,0.0,0.0,0.0,503.0,,,0.0,0.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,,,,91.0
