Week,1918,1969,1997,2004,2005,AIDS,Acido acetilsalicilico,Acido sialico,Amantadina,Anni 2000,Antivirale,Antivirali,Antrace,Apparato respiratorio,Asma,Aspirina,Astenia,Auguste Rodin,Bacteria,Bronchite,Bronchite acuta,Broncopneumopatia cronica ostruttiva,Case farmaceutiche,Catarro,Cefalea,Charles Griffes,Cheratite,Cina,Classificazione ICD,Colera,Conseguenze della prima guerra mondiale,Contagion (film 2011),Contagiosità,Croup,Damiano de Veuster,Dengue,Difterite,Dottrina miasmatico-umorale,Edmund Allenby,Effetto collaterale (medicina),Emoagglutinina,Encefalomielite acuta disseminata,Endo-alfa-sialidasi,Enzima,Epatite A,Epatite C,Epatopatia,Epidemia,Epidemiologia,Espettorato,Evoluzione,Faringite,Fattore di rischio,Febbre,Febbre Q,Febbre suina,Febbre tifoide,Fotofobia,Gastroenterite,Genoma,George Washington,ICD-10,Infezione,Influenza,Influenza asiatica,Influenza aviaria,Influenza di Hong Kong,Influenza spagnola,Influenza suina,Influenzavirus A,Influenzavirus A sottotipo H1N1,Influenzavirus C,Inghilterra,Insufficienza cardiaca,Ipoclorito di sodio,Isola di Pasqua,Italia,Kaliningrad,Königsberg,L'ombra dello scorpione (miniserie televisiva),Lavandula,Leptospirosi,Malattia,Malattia di Lyme,Malattia infettiva,Meningite,Mialgia,Mineral Miracle Solution,Mohammed Abdullah Hassan,Morbillo,Mutazione genetica,Nausea,Neoplasia,Neuraminidasi,New Jersey,Oceano Pacifico,Omeopatia,Organizzazione mondiale della sanità,Orthomyxoviridae,Oseltamivir,Pandemia,Pandemia influenzale,Pandemia influenzale del 2009,Paracetamolo,Periodo di incubazione,Pertosse,Peste,Peste nera,Poliomielite,Polmonite,Prima guerra mondiale,Quadro clinico,Rabbia,Raffreddore comune,Rinite,Rinofaringite,Rinorrea,Réseau Sentinelles,SARS,Salasso,Sanofi Pasteur,Sclerosi multipla,Selezione naturale,Seni paranasali,Sequenziamento del DNA,Sesta malattia,Sindrome di Reye,Sindrome influenzale,Sistema immunitario,Sputo,Starnuto,Stati Uniti d'America,Statunitensi,Subsalicilato di bismuto,Tahiti,Tifo esantematico,Tonsillite,Tosse,Tosse post-virale,Toxoplasma gondii,Vaccinazione,Vaccino antinfluenzale,Vaccino influenza stagionale,Vaccino influenzale,Vaiolo,Vienna,Vietnam,Virus (biologia),Virus a RNA,Virus del mosaico del tabacco,Virus parainfluenzali umani,Virus respiratorio sinciziale umano,Vitamina D,Vomito,XIX secolo,XVIII secolo,Yasser Arafat,Zanamivir,Zinco,Zoonosi
2014-01,,,,,,,0.0,0.0,185.0,0.0,210.0,33.0,1185.0,0.0,,252.0,1971.0,,,2014.0,0.0,0.0,0.0,82.0,1056.0,,419.0,,0.0,,0.0,0.0,0.0,,0.0,,749.0,0.0,,0.0,78.0,0.0,32.0,1279.0,0.0,0.0,199.0,,611.0,777.0,1424.0,943.0,0.0,2416.0,0.0,0.0,0.0,251.0,1352.0,595.0,,,452.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,4166.0,0.0,0.0,0.0,,,,0.0,,688.0,652.0,0.0,0.0,2056.0,648.0,0.0,,1235.0,0.0,,,13.0,,0.0,2032.0,0.0,,,,0.0,0.0,3961.0,0.0,746.0,,0.0,1734.0,3029.0,0.0,0.0,945.0,0.0,563.0,80.0,278.0,,,489.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,339.0,,72.0,0.0,,0.0,1066.0,,0.0,,646.0,0.0,0.0,0.0,1342.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1201.0,0.0,0.0,,,,
2014-02,,,,,,,0.0,0.0,213.0,0.0,257.0,55.0,940.0,0.0,,262.0,3146.0,,,2626.0,0.0,0.0,0.0,98.0,1613.0,,614.0,,0.0,,0.0,0.0,1.0,,0.0,,1182.0,0.0,,0.0,96.0,0.0,61.0,2253.0,0.0,0.0,332.0,,1029.0,990.0,1934.0,1274.0,0.0,3243.0,0.0,0.0,0.0,342.0,1733.0,915.0,,,762.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5321.0,0.0,0.0,0.0,,,,0.0,,949.0,931.0,0.0,0.0,3006.0,884.0,0.0,,2222.0,0.0,,3718.0,20.0,,0.0,2843.0,0.0,,,,0.0,0.0,4999.0,0.0,905.0,,0.0,2652.0,4357.0,0.0,0.0,1135.0,0.0,792.0,96.0,321.0,,,684.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,493.0,,91.0,0.0,,0.0,1369.0,,0.0,,1288.0,0.0,0.0,0.0,2462.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1482.0,0.0,0.0,,,,
2014-03,,,,,,,0.0,0.0,306.0,0.0,291.0,46.0,1897.0,0.0,,299.0,3605.0,,,2748.0,0.0,0.0,0.0,103.0,2092.0,,748.0,,0.0,,0.0,0.0,2.0,,0.0,,2026.0,0.0,,0.0,120.0,0.0,86.0,2681.0,0.0,0.0,344.0,,1236.0,1037.0,1950.0,1314.0,0.0,3544.0,0.0,0.0,0.0,413.0,1766.0,984.0,,,851.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5487.0,0.0,0.0,0.0,,,,0.0,,857.0,994.0,0.0,0.0,3341.0,1214.0,0.0,,2348.0,0.0,,4425.0,34.0,,0.0,3106.0,0.0,,,,0.0,0.0,5150.0,0.0,1107.0,,0.0,2967.0,4958.0,0.0,0.0,1758.0,0.0,824.0,101.0,365.0,,,765.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,508.0,,81.0,0.0,,0.0,1442.0,,0.0,,1247.0,0.0,0.0,0.0,2084.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1611.0,0.0,0.0,,,,
2014-04,,,,,,,0.0,0.0,292.0,0.0,275.0,56.0,1192.0,0.0,,286.0,3536.0,,,2699.0,0.0,0.0,0.0,98.0,1819.0,,737.0,,0.0,,0.0,0.0,0.0,,0.0,,4039.0,0.0,,0.0,136.0,0.0,87.0,2578.0,0.0,0.0,377.0,,1251.0,1020.0,1746.0,1273.0,0.0,3653.0,0.0,0.0,0.0,399.0,1689.0,1014.0,,,861.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,4982.0,0.0,0.0,0.0,,,,0.0,,992.0,979.0,0.0,0.0,3645.0,1051.0,0.0,,2465.0,0.0,,4266.0,29.0,,0.0,3232.0,0.0,,,,0.0,0.0,5006.0,0.0,1211.0,,0.0,2768.0,4288.0,0.0,0.0,1331.0,0.0,824.0,112.0,393.0,,,704.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,556.0,,70.0,0.0,,0.0,1498.0,,0.0,,1114.0,0.0,0.0,0.0,1947.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1544.0,0.0,0.0,,,,
2014-05,,,,,,,0.0,0.0,254.0,0.0,271.0,42.0,928.0,0.0,,254.0,3438.0,,,2705.0,0.0,0.0,0.0,87.0,1625.0,,849.0,,0.0,,0.0,0.0,0.0,,0.0,,1858.0,0.0,,0.0,113.0,0.0,75.0,2550.0,0.0,0.0,373.0,,1269.0,1149.0,1706.0,1202.0,0.0,3967.0,0.0,0.0,0.0,465.0,1669.0,1005.0,,,776.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5370.0,0.0,0.0,0.0,,,,0.0,,937.0,995.0,0.0,0.0,4680.0,970.0,0.0,,2230.0,0.0,,4364.0,33.0,,0.0,3987.0,0.0,,,,0.0,0.0,5044.0,0.0,1248.0,,0.0,2437.0,5609.0,0.0,0.0,1208.0,0.0,978.0,118.0,373.0,,,813.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,533.0,0.0,87.0,0.0,,0.0,1415.0,,0.0,,1128.0,0.0,0.0,0.0,2047.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1561.0,0.0,0.0,,,,
2014-06,,,,,,,0.0,0.0,270.0,0.0,310.0,39.0,887.0,0.0,,277.0,3683.0,,,2767.0,0.0,0.0,0.0,106.0,1735.0,,706.0,,0.0,,0.0,0.0,0.0,,0.0,,1564.0,0.0,,0.0,156.0,0.0,77.0,2717.0,0.0,0.0,388.0,,1226.0,1124.0,1987.0,1265.0,0.0,3871.0,0.0,0.0,0.0,450.0,2019.0,977.0,,,944.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5375.0,0.0,0.0,0.0,,,,0.0,,904.0,993.0,0.0,0.0,4542.0,896.0,0.0,,2197.0,0.0,,4480.0,34.0,,0.0,3103.0,0.0,,,,0.0,0.0,4780.0,0.0,1098.0,,0.0,2393.0,5697.0,0.0,0.0,1246.0,0.0,870.0,105.0,390.0,,,946.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,527.0,0.0,86.0,0.0,,0.0,1586.0,,0.0,,1191.0,0.0,0.0,0.0,1953.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1594.0,0.0,0.0,,,,
2014-07,,,,,,,0.0,0.0,275.0,0.0,268.0,52.0,951.0,0.0,,222.0,3634.0,,,2772.0,0.0,0.0,0.0,88.0,1677.0,,730.0,,0.0,,0.0,0.0,1.0,,0.0,,1414.0,0.0,,0.0,116.0,0.0,78.0,2558.0,0.0,0.0,395.0,,1280.0,1017.0,1969.0,1309.0,0.0,3805.0,0.0,0.0,0.0,402.0,1816.0,953.0,,,897.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5913.0,0.0,0.0,0.0,,,,0.0,,857.0,1047.0,0.0,0.0,3463.0,930.0,0.0,,2080.0,0.0,,4158.0,29.0,,0.0,2734.0,0.0,,,,0.0,0.0,4706.0,0.0,1167.0,,0.0,2392.0,5502.0,0.0,0.0,1120.0,0.0,855.0,104.0,379.0,,,747.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,504.0,0.0,104.0,0.0,,0.0,1648.0,1175.0,0.0,,1093.0,0.0,0.0,0.0,1685.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,0.0,0.0,,,,
2014-08,,,,,,,0.0,0.0,280.0,0.0,304.0,40.0,857.0,0.0,,271.0,3708.0,,,2516.0,0.0,0.0,0.0,106.0,1822.0,,701.0,,0.0,,0.0,0.0,0.0,,0.0,,1367.0,0.0,,0.0,111.0,0.0,80.0,2363.0,0.0,0.0,386.0,,1247.0,1000.0,1855.0,1322.0,0.0,3744.0,0.0,0.0,0.0,387.0,1965.0,960.0,,,911.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,5417.0,0.0,0.0,0.0,,,,0.0,,1003.0,994.0,0.0,0.0,4767.0,941.0,0.0,,2231.0,0.0,,4171.0,31.0,,0.0,2654.0,0.0,,,,0.0,0.0,4513.0,0.0,1018.0,,0.0,2651.0,4748.0,0.0,0.0,1570.0,0.0,913.0,102.0,382.0,,,695.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,508.0,0.0,86.0,0.0,,0.0,1603.0,1195.0,0.0,,1011.0,0.0,0.0,0.0,1831.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1598.0,0.0,0.0,,,,
2014-09,,,,,,,0.0,0.0,212.0,0.0,265.0,31.0,780.0,0.0,,227.0,3398.0,,,2460.0,0.0,0.0,0.0,119.0,1740.0,,674.0,,0.0,,0.0,0.0,1.0,,0.0,1125.0,1427.0,0.0,,0.0,115.0,0.0,71.0,2114.0,0.0,0.0,355.0,,988.0,1016.0,1677.0,1253.0,0.0,3458.0,0.0,0.0,0.0,457.0,1740.0,836.0,,948.0,793.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,4858.0,0.0,0.0,0.0,,,,0.0,,822.0,998.0,0.0,0.0,4892.0,854.0,0.0,,2675.0,0.0,,3784.0,20.0,,0.0,2508.0,0.0,,,,0.0,0.0,5024.0,0.0,1013.0,,0.0,4205.0,4606.0,0.0,0.0,1242.0,0.0,827.0,102.0,359.0,,,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,574.0,0.0,83.0,0.0,,0.0,1612.0,1168.0,0.0,,1236.0,0.0,0.0,0.0,2008.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1495.0,0.0,0.0,,,,
2014-10,,,,,,,0.0,0.0,168.0,0.0,216.0,39.0,1072.0,0.0,,224.0,3266.0,,,2274.0,0.0,0.0,0.0,85.0,1730.0,,655.0,,0.0,,0.0,0.0,0.0,,0.0,1110.0,1120.0,0.0,,0.0,85.0,0.0,43.0,2006.0,0.0,0.0,314.0,,922.0,907.0,1534.0,1229.0,0.0,3157.0,0.0,0.0,0.0,420.0,1708.0,833.0,,950.0,714.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,4675.0,0.0,0.0,0.0,,,,0.0,,706.0,902.0,0.0,0.0,3620.0,819.0,0.0,,2195.0,0.0,,3917.0,30.0,,0.0,2591.0,0.0,,,,0.0,0.0,3941.0,0.0,1033.0,,0.0,1896.0,4197.0,0.0,0.0,1190.0,0.0,780.0,91.0,308.0,,,696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,515.0,0.0,78.0,0.0,,0.0,1559.0,1007.0,0.0,,980.0,0.0,0.0,0.0,2903.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1448.0,0.0,0.0,,,,
